,match_id,team_id,team_name,opp_id,opp_name,scheduled,round,games_played,is_home,current_formation,current_record,opp_record,goals_for,opp_goals_for,goals_against,opp_goals_against,rpi,goals,points,current_team_possession,current_team_yellow_cards,current_team_goal_attempts,current_team_dangerous_attacks,current_team_sec_half_goals,current_team_saves,current_team_corner_kicks,current_team_ball_safe,current_team_first_half_goals,current_team_shots_on_target,current_team_attacks,current_team_goal_attempts_allowed,current_team_goal_kicks,current_team_shots_total,opp_team_possession,opp_team_yellow_cards,opp_team_goal_attempts,opp_team_dangerous_attacks,opp_team_sec_half_goals,opp_team_saves,opp_team_corner_kicks,opp_team_ball_safe,opp_team_first_half_goals,opp_team_shots_on_target,opp_team_attacks,opp_team_goal_attempts_allowed,opp_team_goal_kicks,opp_team_shots_total,offensive_ranking,opp_defensive_ranking,rpi_ranking,opp_rpi_ranking
45,77.0,88,Celta de Vigo,93.0,Villarreal CF,2016-10-16 17:00:00,8,3.0,0,4-2-3-1,1.0,0.6428571428571429,8,4,4,2,0.6482558139534883,0,0,151.0,6.0,31.0,140.0,5,4.0,18.0,289.0,3,18.0,315.0,22.0,22.0,31.0,154.0,3.0,20.0,130.0,0,10.0,9.0,286.0,4,9.0,301.0,25.0,34.0,20.0,1.0,1.0,1.0,0.0
46,72.0,89,Real Sociedad,84.0,Athletic Bilbao,2016-10-16 17:00:00,8,3.0,0,4-2-3-1,0.6666666666666666,0.7142857142857143,5,6,3,4,0.5673076923076923,0,0,158.0,5.0,30.0,169.0,2,8.0,14.0,252.0,3,14.0,317.0,23.0,28.0,30.0,119.0,5.0,23.0,132.0,3,5.0,9.0,253.0,3,12.0,287.0,20.0,25.0,23.0,1.0,0.66666,0.66666,1.0
47,74.0,90,Real Madrid,91.0,Real Betis Balompie,2016-10-16 17:00:00,8,3.0,0,4-3-3,0.5,0.3333333333333333,4,1,4,2,0.4107142857142857,0,0,157.0,10.0,44.0,207.0,2,8.0,29.0,219.0,2,23.0,298.0,18.0,16.0,44.0,139.0,11.0,17.0,102.0,0,15.0,10.0,241.0,1,9.0,239.0,32.0,23.0,17.0,1.0,1.0,0.0,0.66666
48,74.0,91,Real Betis Balompie,90.0,Real Madrid,2016-10-16 17:00:00,8,3.0,1,4-4-2,0.3333333333333333,0.5,1,4,2,4,0.5480769230769231,0,0,139.0,11.0,17.0,102.0,0,15.0,10.0,241.0,1,9.0,239.0,32.0,23.0,17.0,157.0,10.0,44.0,207.0,2,8.0,29.0,219.0,2,23.0,298.0,18.0,16.0,44.0,0.0,0.0,0.66666,0.0
49,78.0,92,FC Barcelona,86.0,Deportivo La Coruna,2016-10-16 17:00:00,8,3.0,1,4-3-3,0.5666666666666667,0.28571428571428575,9,3,5,4,0.2957364341085271,0,0,194.0,5.0,33.0,161.0,6,13.0,17.0,263.0,3,17.0,299.0,26.0,14.0,33.0,155.0,3.0,32.0,156.0,1,1.0,18.0,272.0,2,13.0,278.0,22.0,28.0,32.0,1.0,0.0,0.0,0.66666
50,77.0,93,Villarreal CF,88.0,Celta de Vigo,2016-10-16 17:00:00,8,3.0,1,4-4-2,0.6428571428571429,1.0,4,8,2,4,0.36904761904761907,0,0,154.0,3.0,20.0,130.0,0,10.0,9.0,286.0,4,9.0,301.0,25.0,34.0,20.0,151.0,6.0,31.0,140.0,5,4.0,18.0,289.0,3,18.0,315.0,22.0,22.0,31.0,0.33333,0.33333,0.0,1.0
51,76.0,94,CA Osasuna,99.0,SD Eibar,2016-10-16 17:00:00,8,3.0,0,5-3-2,0.16666666666666666,0.5,4,4,7,3,0.46149949341438706,0,0,130.0,7.0,28.0,111.0,1,4.0,13.0,254.0,3,19.0,255.0,30.0,30.0,28.0,159.0,13.0,24.0,136.0,2,4.0,15.0,267.0,2,9.0,278.0,22.0,28.0,24.0,0.66666,1.0,0.33333,0.66666
52,71.0,95,Valencia CF,98.0,Sporting Gijon,2016-10-16 17:00:00,8,3.0,0,4-2-3-1,0.625,0.0,4,2,4,9,0.5656702898550725,0,0,140.0,7.0,23.0,138.0,2,6.0,17.0,272.0,2,12.0,314.0,22.0,22.0,23.0,110.0,9.0,13.0,99.0,2,7.0,8.0,240.0,0,6.0,229.0,36.0,27.0,13.0,0.33333,0.66666,0.66666,0.33333
53,73.0,96,Las Palmas UD,82.0,Espanyol Barcelona,2016-10-16 17:00:00,8,3.0,1,4-2-3-1,0.35714285714285715,0.5,5,2,8,3,0.4642857142857143,0,0,157.0,9.0,25.0,122.0,4,14.0,16.0,248.0,1,13.0,232.0,39.0,22.0,25.0,149.0,5.0,19.0,101.0,1,14.0,8.0,269.0,1,5.0,241.0,29.0,32.0,19.0,0.66666,1.0,0.33333,1.0
54,80.0,97,CD Leganes,85.0,Sevilla FC,2016-10-16 17:00:00,8,3.0,1,4-2-3-1,0.6666666666666667,0.6666666666666666,4,4,3,4,0.6375,0,0,154.0,7.0,18.0,154.0,3,8.0,6.0,347.0,1,7.0,336.0,24.0,34.0,18.0,179.0,9.0,27.0,152.0,4,5.0,20.0,259.0,0,17.0,281.0,21.0,14.0,27.0,0.0,0.33333,1.0,1.0
