,Unnamed: 0,games_played,is_home,avg_points,goals_for,goals_against,avg_goals,margin,goal_diff,win_percentage,sos,opp_is_home,opp_avg_points,opp_avg_goals,opp_margin,opp_goal_diff,opp_win_percentage,opp_opp_record,current_team_home_possession,current_team_away_possession,current_team_home_attacks,current_team_away_attacks,current_team_home_dangerous_attacks,current_team_away_dangerous_attacks,current_team_home_yellow_card,current_team_away_yellow_card,current_team_home_corner_kicks,current_team_away_corner_kicks,current_team_home_shots_on_target,current_team_away_shots_on_target,current_team_home_shots_total,current_team_away_shots_total,current_team_home_ball_safe,current_team_away_ball_safe,current_team_home_played,current_team_away_played,current_team_home_possession.1,current_team_away_possession.1,current_team_home_attacks.1,current_opp_away_attacks,current_opp_home_dangerous_attacks,current_opp_away_dangerous_attacks,current_opp_home_yellow_card,current_opp_away_yellow_card,current_opp_home_corner_kicks,current_opp_away_corner_kicks,current_opp_home_shots_on_target,current_opp_away_shots_on_target,current_opp_home_shots_total,current_opp_away_shots_total,current_opp_home_ball_safe,current_opp_away_ball_safe,current_opp_home_played,current_opp_away_played,e_f_dangerous_attacks,e_f_shots_total,e_f_shots_on_target,e_f_ball_safe,e_f_possession,e_f_attacks,opp_e_f_dangerous_attacks,opp_e_f_shots_total,opp_e_f_shots_on_target,opp_e_f_ball_safe,opp_e_f_possession,opp_e_f_attacks,prev_opp_e_f_dangerous_attacks,prev_opp_e_f_shots_total,prev_opp_e_f_shots_on_target,prev_opp_e_f_ball_safe,prev_opp_e_f_possession,prev_opp_e_f_attacks,opp_opp_e_f_dangerous_attacks,opp_opp_e_f_shots_total,opp_opp_e_f_shots_on_target,opp_opp_e_f_ball_safe,opp_opp_e_f_possession,opp_opp_e_f_attacks
123,123,8,1,1,1,1,2,1,10,0.689189189189,1.06489361702,0,1,1,-1,-5,0.457446808511,0.526315789474,56.75,48.0,94.75,90.5,50.75,46.75,1.75,2.5,5.5,3.0,5.75,2.5,9.5,7.25,77.75,89.75,4.0,4.0,56.75,48.0,94.75,107.2,67.2,58.2,1.4,1.6,5.2,2.8,5.4,5.4,10.2,10.8,96.8,91.8,5.0,5.0,48.75,8.375,4.125,83.75,52.375,92.625,62.7,10.5,5.4,94.3,50.3,113.7,56.8,9.0,3.6,102.6,51.7,115.4,48.375,10.0,5.0,96.75,46.75,104.571428571
124,124,9,0,2,4,2,2,1,12,0.719512195122,1.33152246814,1,1,1,0,3,0.585714285714,0.546511627907,55.0,48.0,96.6,90.5,48.8,46.75,1.6,2.5,5.4,3.0,7.0,2.5,10.8,7.25,83.6,89.75,5.0,4.0,55.0,48.0,96.6,97.25,45.5,58.25,1.0,1.75,5.0,5.0,5.25,3.75,9.25,8.0,104.5,90.75,4.0,4.0,47.8888888889,9.22222222222,5.0,86.3333333333,51.8888888889,93.8888888889,51.875,8.625,4.5,97.625,48.25,109.0,61.4545454545,10.7272727273,5.72727272727,94.1818181818,50.4545454545,112.636363636,47.3,7.1,3.9,96.1,48.0,96.1
125,125,10,1,1,2,2,2,1,12,0.695652173913,1.32927709344,0,1,1,0,1,0.585106382979,0.354166666667,55.0,48.4,96.6,96.6,48.8,46.8,1.6,2.4,5.4,3.0,7.0,2.4,10.8,6.4,83.6,95.2,5.0,5.0,55.0,48.4,96.6,92.0,48.8333333333,47.4,1.5,1.6,3.66666666667,3.4,4.5,4.0,7.16666666667,8.0,104.333333333,93.8,6.0,5.0,47.8,8.6,4.7,89.4,51.7,96.6,48.1818181818,7.54545454545,4.27272727273,99.5454545455,48.4545454545,98.8181818182,53.0,9.2,4.6,97.3,48.8,110.2,47.6363636364,9.63636363636,4.81818181818,89.0909090909,49.4545454545,92.0909090909
126,126,11,0,1,1,1,2,1,12,0.676470588235,1.20360763571,1,1,1,0,1,0.51724137931,0.519607843137,55.0,48.4,96.6,96.6,48.8,46.8,1.33333333333,2.4,5.4,3.0,7.0,2.4,10.8,6.4,83.6,95.2,6.0,5.0,55.0,48.4,96.6,106.666666667,52.8,46.6666666667,1.4,1.83333333333,6.2,3.5,6.4,6.0,10.8,9.5,103.4,99.6666666667,5.0,7.0,47.8,8.6,4.7,89.4,51.7,96.6,49.4545454545,10.0909090909,6.18181818182,101.363636364,49.3636363636,108.636363636,48.1818181818,7.54545454545,4.27272727273,99.5454545455,48.4545454545,98.8181818182,49.4,9.4,4.5,99.7,46.9,105.555555556
127,127,12,1,1,2,3,2,0,11,0.627272727273,0.964958974208,0,1,0,-1,-4,0.391891891892,0.4375,55.0,48.4,96.6,96.6,48.8,46.8,1.33333333333,2.0,5.4,3.0,7.0,2.4,10.8,6.4,83.6,95.2,6.0,6.0,55.0,48.4,96.6,113.857142857,61.5,54.2857142857,0.875,1.85714285714,6.16666666667,5.0,5.16666666667,3.42857142857,12.1666666667,7.85714285714,103.166666667,101.142857143,8.0,7.0,47.8,8.6,4.7,89.4,51.7,96.6,57.6153846154,9.84615384615,4.23076923077,102.076923077,51.6153846154,115.846153846,49.4545454545,10.0909090909,6.18181818182,101.363636364,49.3636363636,108.636363636,55.0,9.90909090909,4.81818181818,99.7272727273,48.9090909091,109.818181818
128,128,13,0,1,0,0,2,0,11,0.616666666667,1.16367713004,1,1,1,-1,-1,0.5,0.452380952381,55.1666666667,48.4,99.8333333333,96.6,46.1666666667,46.8,1.42857142857,2.0,4.5,3.0,5.83333333333,2.4,9.0,6.4,88.8333333333,95.2,7.0,6.0,55.1666666667,48.4,99.8333333333,114.75,58.0,52.25,1.5,1.66666666667,7.5,3.875,7.0,4.625,13.0,8.625,81.0,112.125,4.0,9.0,46.4545454545,7.81818181818,4.27272727273,91.7272727273,52.0909090909,98.3636363636,53.4,9.5,5.1,105.9,47.6,112.6,56.5,9.92857142857,4.28571428571,100.5,51.0714285714,114.0,69.9090909091,10.1818181818,5.63636363636,102.363636364,51.9090909091,122.545454545
129,129,14,1,1,0,1,1,0,10,0.578125,1.63205164993,0,2,1,0,8,0.735294117647,0.33606557377,55.1666666667,48.0,99.8333333333,99.3333333333,46.1666666667,48.0,1.42857142857,1.85714285714,4.5,3.33333333333,5.83333333333,2.33333333333,9.0,6.66666666667,88.8333333333,96.5,7.0,7.0,55.1666666667,48.0,99.8333333333,93.3333333333,49.5714285714,42.8333333333,2.25,2.28571428571,4.71428571429,3.33333333333,5.85714285714,5.0,10.0,8.0,85.4285714286,91.3333333333,8.0,7.0,47.0833333333,7.83333333333,4.08333333333,92.6666666667,51.5833333333,99.5833333333,46.4615384615,9.07692307692,5.46153846154,88.1538461538,50.6153846154,92.6153846154,54.0909090909,9.54545454545,5.09090909091,106.363636364,48.1818181818,113.636363636,44.5,6.1,2.6,94.8,46.5,89.4
130,130,14,0,1,0,1,1,0,10,0.578125,1.22947191043,1,1,1,0,0,0.530303030303,0.515151515152,55.1666666667,48.0,99.8333333333,99.3333333333,46.1666666667,48.0,1.42857142857,1.85714285714,4.5,3.33333333333,5.83333333333,2.33333333333,9.0,6.66666666667,88.8333333333,96.5,7.0,7.0,55.1666666667,48.0,99.8333333333,92.4285714286,48.8333333333,48.1428571429,1.28571428571,1.875,3.66666666667,3.28571428571,4.5,3.85714285714,7.16666666667,8.42857142857,104.333333333,91.4285714286,7.0,8.0,47.0833333333,7.83333333333,4.08333333333,92.6666666667,51.5833333333,99.5833333333,48.4615384615,7.84615384615,4.15384615385,97.3846153846,49.1538461538,98.0,54.0909090909,9.54545454545,5.09090909091,106.363636364,48.1818181818,113.636363636,49.4545454545,9.63636363636,4.54545454545,97.6363636364,47.3636363636,102.8
131,131,16,1,1,1,1,1,0,10,0.567567567568,1.18570414072,0,1,1,-1,-2,0.512345679012,0.524691358025,55.1428571429,48.5714285714,98.1428571429,100.857142857,47.1428571429,47.2857142857,1.5,2.0,5.0,2.85714285714,5.71428571429,2.85714285714,9.0,6.85714285714,86.7142857143,96.8571428571,8.0,8.0,55.1428571429,48.5714285714,98.1428571429,90.4285714286,50.875,41.8571428571,1.55555555556,1.625,5.5,2.57142857143,6.5,5.14285714286,11.5,8.42857142857,91.75,91.4285714286,9.0,8.0,47.2142857143,7.92857142857,4.28571428571,91.7857142857,51.8571428571,99.5,46.6666666667,10.0666666667,5.86666666667,91.6,49.8,93.2,48.6,8.13333333333,4.2,95.8,48.9333333333,96.8,51.2,9.33333333333,4.66666666667,94.6666666667,49.0,104.066666667
132,132,17,1,1,2,0,1,0,12,0.589743589744,0.942996453901,0,1,1,-1,-2,0.3875,0.512658227848,54.625,48.5714285714,98.625,100.857142857,46.5,47.2857142857,1.33333333333,2.0,4.75,2.85714285714,5.625,2.85714285714,9.0,6.85714285714,89.125,96.8571428571,9.0,8.0,54.625,48.5714285714,98.625,93.5,48.625,44.0,1.25,0.666666666667,5.125,5.25,5.125,4.5,10.5,9.625,83.75,94.625,8.0,10.0,46.8666666667,8.0,4.33333333333,92.7333333333,51.8,99.6666666667,46.3125,10.0625,4.8125,89.1875,49.25,93.0625,48.6470588235,10.1764705882,5.82352941176,90.8823529412,49.4705882353,95.2941176471,48.7857142857,9.07142857143,4.21428571429,98.6428571429,47.7142857143,101.538461538
133,133,18,0,1,1,0,1,0,13,0.609756097561,0.914188298665,1,1,1,-1,-3,0.369047619048,0.5,54.3333333333,48.5714285714,100.777777778,100.857142857,46.8888888889,47.2857142857,1.4,2.0,4.33333333333,2.85714285714,5.33333333333,2.85714285714,8.66666666667,6.85714285714,91.2222222222,96.8571428571,10.0,8.0,54.3333333333,48.5714285714,100.777777778,93.875,52.125,51.125,1.11111111111,1.5,6.125,6.0,5.0,4.625,10.0,8.875,86.75,95.75,9.0,9.0,47.0625,7.875,4.25,93.6875,51.8125,100.8125,51.625,9.4375,4.8125,91.25,51.75,94.0625,46.0588235294,10.0,4.76470588235,90.0,49.1764705882,93.8235294118,48.7894736842,9.10526315789,5.31578947368,94.8947368421,46.3684210526,100.368421053
134,134,19,1,1,1,1,1,0,13,0.603448275862,1.10573963029,0,1,1,0,5,0.469696969697,0.378048780488,54.3333333333,47.875,100.777777778,100.75,46.8888888889,46.75,1.4,2.0,4.33333333333,2.875,5.33333333333,2.75,8.66666666667,6.625,91.2222222222,97.875,10.0,9.0,54.3333333333,47.875,100.777777778,110.818181818,74.375,54.4545454545,1.1,2.41666666667,6.0,5.36363636364,6.5,4.09090909091,12.5,7.0,103.625,95.7272727273,10.0,12.0,46.8235294118,7.70588235294,4.11764705882,94.3529411765,51.2941176471,100.764705882,62.8421052632,9.31578947368,5.10526315789,99.0526315789,51.1578947368,117.842105263,52.2941176471,9.64705882353,4.94117647059,91.7058823529,52.0588235294,95.5882352941,41.5333333333,6.53333333333,3.13333333333,93.6,45.5333333333,88.6666666667
135,135,20,1,1,2,2,1,0,13,0.597826086957,1.54341692272,0,1,1,0,7,0.689473684211,0.471962616822,54.6,47.875,102.0,100.75,47.1,46.75,1.36363636364,2.0,4.2,2.875,5.2,2.75,8.4,6.625,92.2,97.875,11.0,9.0,54.6,47.875,102.0,91.6666666667,48.6,42.5555555556,1.81818181818,2.4,4.6,3.33333333333,5.2,5.11111111111,9.8,8.66666666667,87.3,88.3333333333,11.0,10.0,46.9444444444,7.61111111111,4.11111111111,94.7222222222,51.6111111111,101.444444444,45.7368421053,9.26315789474,5.15789473684,87.7894736842,50.9473684211,92.7368421053,61.7,9.35,5.15,98.95,50.75,117.0,45.4285714286,9.52380952381,5.2380952381,89.380952381,48.619047619,91.9523809524
136,136,21,0,1,1,1,1,0,13,0.592783505155,1.33956912712,1,1,1,0,3,0.590163934426,0.402173913043,54.3636363636,47.875,104.181818182,100.75,47.9090909091,46.75,1.33333333333,2.0,4.72727272727,2.875,5.45454545455,2.75,9.09090909091,6.625,93.1818181818,97.875,12.0,9.0,54.3636363636,47.875,104.181818182,88.6363636364,54.6,40.8181818182,1.91666666667,1.72727272727,5.3,3.45454545455,6.7,4.63636363636,12.9,8.54545454545,103.3,93.6363636364,12.0,12.0,47.4210526316,8.05263157895,4.31578947368,95.1578947368,51.6315789474,102.736842105,47.380952381,10.619047619,5.61904761905,98.2380952381,53.2857142857,97.0952380952,45.55,9.05,5.0,87.95,50.8,92.95,52.5,9.11111111111,4.44444444444,90.1111111111,53.1666666667,94.9444444444
137,137,1,1,3,1,0,1,1,1,1.0,0.333333333333,0,0,2,-1,-1,0.0,1.0,51.8230029489,55.0,104.133146799,143.0,53.9948416127,73.0,1.49731224486,2.0,5.7585156038,6.0,5.60542029843,4.0,10.52197504,6.0,94.5018922414,110.0,0.0,1.0,51.8230029489,55.0,104.133146799,97.6178600524,64.0,48.0915362479,2.0,1.83671114964,10.0,4.16590153142,9.0,4.1918022718,14.0,8.13783220611,81.0,92.8793183381,1.0,0.0,73.0,6.0,4.0,110.0,55.0,143.0,64.0,14.0,9.0,81.0,57.0,91.0,48.0,7.0,3.0,97.0,45.0,97.0,49.0,11.0,6.0,102.0,43.0,101.0
138,138,2,1,3,2,1,1,1,2,1.0,1.68037518038,0,2,2,1,2,0.772727272727,0.772727272727,58.0,55.0,130.0,143.0,57.0,73.0,1.0,2.0,6.0,6.0,5.0,4.0,12.0,6.0,116.0,110.0,1.0,1.0,58.0,55.0,130.0,121.0,53.9948416127,50.5,1.49731224486,1.5,5.7585156038,2.5,5.60542029843,5.5,10.52197504,10.0,94.5018922414,117.5,0.0,2.0,65.0,9.0,4.5,113.0,56.5,136.5,50.5,10.0,5.5,117.5,47.5,121.0,50.0,11.5,6.5,82.0,49.5,83.0,49.0,12.0,7.0,94.5,61.5,102.5
139,139,3,1,3,1,0,1,1,3,1.0,1.41534391534,0,1,2,0,1,0.642857142857,0.5,55.5,55.0,116.0,143.0,55.5,73.0,1.0,2.0,4.5,6.0,4.0,4.0,9.0,6.0,106.5,110.0,2.0,1.0,55.5,55.0,116.0,68.0,37.0,28.5,1.0,2.0,5.0,3.0,3.0,4.0,5.0,6.0,70.0,61.5,1.0,2.0,61.3333333333,8.0,4.0,107.666666667,55.3333333333,125.0,31.3333333333,5.66666666667,3.66666666667,64.3333333333,52.3333333333,74.5,50.6666666667,8.66666666667,5.0,112.333333333,47.3333333333,113.666666667,58.0,11.6666666667,6.33333333333,84.3333333333,45.0,95.3333333333
140,140,4,0,2,1,2,1,0,2,0.7,0.602453102453,1,0,1,-2,-5,0.222222222222,0.5,55.0,55.0,109.666666667,143.0,52.6666666667,73.0,1.0,2.0,5.33333333333,6.0,3.66666666667,4.0,9.0,6.0,101.333333333,110.0,3.0,1.0,55.0,55.0,109.666666667,117.5,68.5,57.0,1.0,1.5,6.0,7.0,5.5,4.0,10.5,6.5,113.0,107.5,2.0,2.0,57.75,8.25,3.75,103.5,55.0,118.0,62.75,8.5,4.75,110.25,48.0,122.75,31.5,7.0,4.75,70.0,50.75,77.3333333333,62.6,8.6,4.4,96.8,48.0,115.0
141,141,5,1,2,2,0,1,0,4,0.769230769231,1.18595041322,0,1,0,0,0,0.5,0.791666666667,55.0,45.5,109.666666667,130.5,52.6666666667,62.0,1.0,1.5,5.33333333333,3.0,3.66666666667,3.5,9.0,6.5,101.333333333,109.0,3.0,2.0,55.0,45.5,109.666666667,97.0,58.5,47.0,3.0,2.66666666667,7.0,5.0,7.0,4.66666666667,11.0,8.0,88.0,100.666666667,2.0,3.0,56.4,8.0,3.6,104.4,51.2,118.0,51.6,9.2,5.6,95.6,53.6,98.6,67.2,10.4,5.4,113.8,51.2,127.2,33.2,6.8,4.4,74.8,49.6,79.25
142,142,5,0,2,2,0,1,0,4,0.769230769231,1.51435325903,1,1,1,0,2,0.678571428571,0.590909090909,55.0,45.5,109.666666667,130.5,52.6666666667,62.0,1.0,1.5,5.33333333333,3.0,3.66666666667,3.5,9.0,6.5,101.333333333,109.0,3.0,2.0,55.0,45.5,109.666666667,108.0,57.5,48.5,2.25,2.5,6.5,4.5,6.75,5.0,15.25,7.5,85.0,93.0,4.0,2.0,56.4,8.0,3.6,104.4,51.2,118.0,54.5,12.6666666667,6.16666666667,87.6666666667,50.8333333333,103.333333333,67.2,10.4,5.4,113.8,51.2,127.2,47.8,5.8,3.6,93.8,47.6,94.2
143,143,7,0,1,1,2,1,0,2,0.555555555556,1.29415204678,1,1,1,0,0,0.566666666667,0.40625,55.0,47.3333333333,117.25,123.333333333,54.5,57.3333333333,1.0,1.0,6.0,3.33333333333,3.75,4.0,9.75,7.66666666667,105.75,103.666666667,4.0,3.0,55.0,47.3333333333,117.25,90.3333333333,49.5,52.0,1.75,2.0,3.25,2.66666666667,4.25,4.33333333333,7.0,8.33333333333,97.0,88.0,4.0,3.0,55.7142857143,8.85714285714,3.85714285714,104.857142857,51.7142857143,119.857142857,50.5714285714,7.57142857143,4.28571428571,93.1428571429,49.5714285714,95.1428571429,52.25,12.125,5.875,86.25,51.125,97.375,52.0,9.0,5.28571428571,90.5714285714,45.8571428571,97.0
144,144,8,0,1,0,1,1,0,1,0.5,1.06794822992,1,1,1,-1,-2,0.445945945946,0.690476190476,55.0,49.0,117.25,119.75,54.5,56.0,1.0,1.5,6.0,3.5,3.75,4.5,9.75,8.5,105.75,104.0,4.0,4.0,55.0,49.0,117.25,96.0,44.75,44.5,1.5,2.0,4.25,2.25,5.75,4.5,9.75,8.25,97.25,94.5,4.0,4.0,55.25,9.125,4.125,104.875,52.0,118.5,44.625,9.0,5.125,95.875,48.0,93.125,49.0,7.0,4.0,94.5,49.125,96.5,54.3333333333,12.0,5.66666666667,87.7777777778,51.4444444444,98.5555555556
145,145,8,1,1,0,1,1,0,1,0.5,1.6069329184,0,2,2,1,10,0.71875,0.71875,55.0,49.0,117.25,119.75,54.5,56.0,1.0,1.5,6.0,3.5,3.75,4.5,9.75,8.5,105.75,104.0,4.0,4.0,55.0,49.0,117.25,87.3333333333,50.75,49.0,1.75,2.66666666667,5.5,3.66666666667,5.75,3.0,9.5,8.66666666667,77.75,86.0,4.0,3.0,55.25,9.125,4.125,104.875,52.0,118.5,50.0,9.14285714286,4.57142857143,81.2857142857,53.1428571429,91.5714285714,49.0,7.0,4.0,94.5,49.125,96.5,35.2857142857,7.71428571429,4.57142857143,74.0,47.5714285714,79.5
146,146,10,0,1,1,1,1,0,1,0.5,0.665641025641,1,0,1,-1,-2,0.25,0.75,54.6,48.8,117.0,113.8,57.8,55.8,1.0,1.8,6.2,4.6,3.2,4.0,9.8,8.2,106.0,99.2,5.0,5.0,54.6,48.8,117.0,89.75,48.5,43.5,1.25,0.75,3.25,5.25,5.0,4.5,9.75,8.75,86.25,90.5,4.0,4.0,56.8,9.0,3.6,102.6,51.7,115.4,46.0,9.25,4.75,88.375,49.625,90.0,48.75,8.375,4.125,83.75,52.375,92.625,35.875,8.5,4.875,74.875,48.5,81.4285714286
147,147,11,0,1,0,2,1,-1,-1,0.462962962963,1.58619754593,1,2,1,0,5,0.704545454545,0.675,54.6,48.5,117.0,115.666666667,57.8,57.8333333333,1.0,1.66666666667,6.2,5.16666666667,3.2,3.83333333333,9.8,8.5,106.0,102.666666667,5.0,6.0,54.6,48.5,117.0,97.4,50.4,45.8,3.0,2.8,6.0,3.4,7.0,4.8,11.4,7.8,83.6,95.0,5.0,5.0,57.8181818182,9.09090909091,3.54545454545,104.181818182,51.2727272727,116.272727273,48.1,9.6,5.9,89.3,51.0,93.4,47.1111111111,9.44444444444,5.0,88.8888888889,50.0,91.2222222222,36.7777777778,8.33333333333,4.77777777778,75.8888888889,48.2222222222,82.25
148,148,11,1,1,0,2,1,-1,-1,0.462962962963,1.19642787581,0,1,1,0,2,0.523255813953,0.322222222222,54.6,48.5,117.0,115.666666667,57.8,57.8333333333,1.0,1.66666666667,6.2,5.16666666667,3.2,3.83333333333,9.8,8.5,106.0,102.666666667,5.0,6.0,54.6,48.5,117.0,100.0,59.2,41.25,2.4,2.0,7.2,5.0,6.0,3.5,10.2,9.0,95.6,104.25,5.0,4.0,57.8181818182,9.09090909091,3.54545454545,104.181818182,51.2727272727,116.272727273,51.2222222222,9.66666666667,4.88888888889,99.4444444444,47.1111111111,107.625,47.1111111111,9.44444444444,5.0,88.8888888889,50.0,91.2222222222,70.6,10.1,5.6,103.9,51.3,123.6
149,149,13,1,1,2,1,1,-1,-1,0.467741935484,1.39716312057,0,1,1,0,0,0.613636363636,0.354166666667,54.6666666667,49.0,118.166666667,113.857142857,61.5,54.2857142857,1.16666666667,1.85714285714,6.16666666667,5.0,5.16666666667,3.42857142857,12.1666666667,7.85714285714,103.166666667,101.142857143,6.0,7.0,54.6666666667,49.0,118.166666667,72.4,42.25,32.6666666667,0.75,2.16666666667,4.25,3.33333333333,4.5,4.16666666667,8.75,7.33333333333,84.25,70.8333333333,4.0,6.0,57.6153846154,9.84615384615,4.23076923077,102.076923077,51.6153846154,115.846153846,36.5,7.9,4.3,76.2,48.7,80.3333333333,49.4,9.4,4.5,99.7,46.9,105.555555556,47.6363636364,9.63636363636,4.81818181818,89.0909090909,49.4545454545,92.0909090909
150,150,14,1,1,1,3,1,-1,-3,0.426470588235,0.936732277638,0,1,1,-1,-1,0.379310344828,0.602040816327,54.6666666667,49.0,118.166666667,113.857142857,61.5,54.2857142857,1.0,1.85714285714,6.16666666667,5.0,5.16666666667,3.42857142857,12.1666666667,7.85714285714,103.166666667,101.142857143,7.0,7.0,54.6666666667,49.0,118.166666667,98.25,60.5714285714,45.25,2.0,2.4,4.0,3.75,5.57142857143,3.5,12.0,6.25,100.714285714,98.0,7.0,5.0,57.6153846154,9.84615384615,4.23076923077,102.076923077,51.6153846154,115.846153846,55.0,9.90909090909,4.81818181818,99.7272727273,48.9090909091,109.818181818,36.5,7.9,4.3,76.2,48.7,80.3333333333,53.0,9.2,4.6,97.3,48.8,110.2
151,151,15,0,1,0,1,0,-1,-4,0.391891891892,1.42433991388,1,1,2,0,11,0.627272727273,0.548387096774,54.6666666667,49.0,118.166666667,113.857142857,61.5,54.2857142857,0.875,1.85714285714,6.16666666667,5.0,5.16666666667,3.42857142857,12.1666666667,7.85714285714,103.166666667,101.142857143,8.0,7.0,54.6666666667,49.0,118.166666667,96.6,48.8,46.8,1.33333333333,2.0,5.4,3.0,7.0,2.4,10.8,6.4,83.6,95.2,6.0,6.0,57.6153846154,9.84615384615,4.23076923077,102.076923077,51.6153846154,115.846153846,47.8,8.6,4.7,89.4,51.7,96.6,55.0,9.90909090909,4.81818181818,99.7272727273,48.9090909091,109.818181818,49.4545454545,10.0909090909,6.18181818182,101.363636364,49.3636363636,108.636363636
152,152,16,1,1,0,0,0,-1,-4,0.398734177215,1.45014204175,0,1,1,0,2,0.648648648649,0.354838709677,54.6666666667,48.375,118.166666667,110.875,61.5,52.75,0.875,1.75,6.16666666667,5.375,5.16666666667,3.625,12.1666666667,8.25,103.166666667,98.5,8.0,8.0,54.6666666667,48.375,118.166666667,93.8333333333,52.5,51.3333333333,1.85714285714,1.625,5.125,5.0,6.375,4.5,12.25,8.83333333333,90.375,89.8333333333,8.0,8.0,56.5,9.92857142857,4.28571428571,100.5,51.0714285714,114.0,52.0,10.7857142857,5.57142857143,90.1428571429,50.7857142857,96.9285714286,46.4545454545,7.81818181818,4.27272727273,91.7272727273,52.0909090909,98.3636363636,46.8333333333,9.41666666667,4.66666666667,88.75,49.3333333333,90.75
153,153,17,0,1,2,0,0,-1,-2,0.427710843373,1.25691845077,1,1,1,0,2,0.544776119403,0.421875,53.2857142857,48.375,114.857142857,110.875,56.1428571429,52.75,1.11111111111,1.75,5.28571428571,5.375,4.85714285714,3.625,11.4285714286,8.25,103.571428571,98.5,9.0,8.0,53.2857142857,48.375,114.857142857,101.0,52.8,42.5714285714,1.16666666667,1.85714285714,6.2,3.57142857143,6.4,5.42857142857,10.8,8.85714285714,103.4,94.4285714286,6.0,8.0,54.3333333333,9.73333333333,4.2,100.866666667,50.6666666667,112.733333333,46.8333333333,9.66666666667,5.83333333333,98.1666666667,49.0,105.166666667,52.0,10.6666666667,5.26666666667,90.1333333333,51.0666666667,96.7333333333,53.0,9.25,4.75,88.9166666667,53.0,93.0833333333
154,154,18,1,1,2,2,1,-1,-2,0.431818181818,1.02680770527,0,1,1,-1,-3,0.427536231884,0.460526315789,53.2857142857,48.1111111111,114.857142857,109.111111111,56.1428571429,51.0,1.11111111111,1.66666666667,5.28571428571,5.44444444444,4.85714285714,3.66666666667,11.4285714286,8.33333333333,103.571428571,96.5555555556,9.0,9.0,53.2857142857,48.1111111111,114.857142857,91.8333333333,52.7142857143,53.6666666667,1.0,0.857142857143,7.85714285714,5.16666666667,4.71428571429,4.5,9.57142857143,9.0,97.0,82.5,8.0,7.0,53.25,9.6875,4.1875,99.625,50.375,111.625,53.1538461538,9.30769230769,4.61538461538,90.3076923077,53.3076923077,94.8461538462,46.5384615385,9.69230769231,5.84615384615,99.1538461538,49.3846153846,105.384615385,65.2857142857,9.5,5.21428571429,101.5,50.2857142857,119.071428571
155,155,19,1,1,3,2,1,-1,-1,0.45652173913,1.26713783892,0,1,1,-1,-2,0.554347826087,0.4375,54.0,48.1111111111,115.5,109.111111111,55.625,51.0,1.4,1.66666666667,5.25,5.44444444444,5.5,3.66666666667,12.0,8.33333333333,101.875,96.5555555556,10.0,9.0,54.0,48.1111111111,115.5,94.3333333333,56.5555555556,45.3333333333,1.90909090909,2.28571428571,5.55555555556,4.0,6.11111111111,4.83333333333,12.3333333333,9.5,106.777777778,92.0,11.0,7.0,53.1764705882,10.0588235294,4.52941176471,99.0588235294,50.8823529412,112.117647059,52.0666666667,11.2,5.6,100.866666667,56.4666666667,103.733333333,51.0714285714,9.07142857143,4.64285714286,91.4285714286,52.4285714286,94.2142857143,64.6,9.46666666667,5.26666666667,101.6,50.0666666667,119.2
156,156,20,0,1,3,1,1,0,1,0.479166666667,0.876549951084,1,0,1,-1,-5,0.355072463768,0.462962962963,55.2222222222,48.1111111111,119.0,109.111111111,59.0,51.0,1.27272727273,1.66666666667,5.66666666667,5.44444444444,6.0,3.66666666667,12.6666666667,8.33333333333,102.333333333,96.5555555556,11.0,9.0,55.2222222222,48.1111111111,119.0,83.5,46.5,42.0,1.0,1.0,6.5,3.0,3.83333333333,2.33333333333,7.16666666667,6.33333333333,94.1666666667,91.5,8.0,7.0,55.0,10.5,4.83333333333,99.4444444444,51.6666666667,114.055555556,44.25,6.75,3.08333333333,92.8333333333,46.9166666667,89.0833333333,49.7058823529,10.7647058824,5.47058823529,101.470588235,54.5294117647,101.529411765,48.3125,8.0,4.125,95.875,49.125,97.5
157,157,20,0,1,3,1,1,0,1,0.479166666667,1.547685995,1,1,1,0,8,0.692771084337,0.488888888889,55.2222222222,48.1111111111,119.0,109.111111111,59.0,51.0,1.27272727273,1.66666666667,5.66666666667,5.44444444444,6.0,3.66666666667,12.6666666667,8.33333333333,102.333333333,96.5555555556,11.0,9.0,55.2222222222,48.1111111111,119.0,93.25,50.0,43.875,2.11111111111,2.44444444444,4.75,3.125,5.375,5.5,9.75,8.875,86.0,91.0,9.0,9.0,55.0,10.5,4.83333333333,99.4444444444,51.6666666667,114.055555556,46.9375,9.3125,5.4375,88.5,51.3125,93.1875,49.7058823529,10.7647058824,5.47058823529,101.470588235,54.5294117647,101.529411765,48.6470588235,10.1764705882,5.82352941176,90.8823529412,49.4705882353,95.2941176471
