,match_id,team_id,team_name,opp_id,opp_name,scheduled,round,games_played,is_home,current_formation,current_record,opp_record,goals_for,opp_goals_for,goals_against,opp_goals_against,rpi,goals,points,current_team_possession,current_team_yellow_cards,current_team_goal_attempts,current_team_dangerous_attacks,current_team_sec_half_goals,current_team_saves,current_team_corner_kicks,current_team_ball_safe,current_team_first_half_goals,current_team_shots_on_target,current_team_attacks,current_team_goal_attempts_allowed,current_team_goal_kicks,current_team_shots_total,opp_team_possession,opp_team_yellow_cards,opp_team_goal_attempts,opp_team_dangerous_attacks,opp_team_sec_half_goals,opp_team_saves,opp_team_corner_kicks,opp_team_ball_safe,opp_team_first_half_goals,opp_team_shots_on_target,opp_team_attacks,opp_team_goal_attempts_allowed,opp_team_goal_kicks,opp_team_shots_total,offensive_ranking,opp_defensive_ranking,rpi_ranking,opp_rpi_ranking
54,43.0,75,VfL Wolfsburg,70.0,Werder Bremen,2016-09-24 16:30:00,5,3.0,0,4-2-3-1,0.3125,0.0,1,3,5,8,0.469429347826,0,0,157.0,5.0,39.0,153.0,1,16.0,21.0,267.0,0,20.0,306.0,33.0,25.0,39.0,136.0,7.0,21.0,129.0,1,10.0,7.0,255.0,2,12.0,253.0,34.0,28.0,21.0,0.66666,0.33333,0.33333,0.0
55,41.0,76,Bayern Munich,65.0,Hamburger SV,2016-09-24 13:30:00,5,3.0,0,4-3-3,1.0,0.0,8,1,1,8,0.452380952381,0,0,192.0,6.0,32.0,186.0,6,9.0,18.0,373.0,2,14.0,424.0,19.0,15.0,32.0,153.0,6.0,16.0,126.0,1,6.0,9.0,274.0,0,4.0,283.0,25.0,28.0,16.0,1.0,0.66666,0.33333,0.33333
56,39.0,77,SV Darmstadt 98,68.0,FC Augsburg,2016-09-24 13:30:00,5,3.0,0,5-4-1,0.5,0.5,2,3,7,4,0.618506493506,0,0,103.0,7.0,19.0,94.0,2,16.0,5.0,235.0,0,4.0,202.0,40.0,35.0,19.0,135.0,6.0,25.0,113.0,3,10.0,9.0,273.0,0,11.0,282.0,29.0,32.0,25.0,0.0,0.66666,1.0,1.0
57,45.0,78,1 FC Cologne,74.0,RB Leipzig,2016-09-25 15:30:00,5,3.0,1,4-4-2,0.833333333333,0.833333333333,6,6,1,1,0.654761904762,0,0,122.0,5.0,28.0,117.0,2,16.0,12.0,257.0,4,18.0,276.0,32.0,25.0,28.0,139.0,4.0,26.0,135.0,5,2.0,13.0,279.0,1,16.0,294.0,13.0,21.0,26.0,0.66666,1.0,1.0,0.0
58,47.0,81,Granada CF,84.0,Athletic Bilbao,2016-09-21 20:00:00,5,3.0,1,4-2-3-1,0.166666666667,0.625,4,3,9,2,0.427083333333,0,0,149.0,7.0,28.0,129.0,1,14.0,13.0,231.0,3,12.0,226.0,34.0,19.0,28.0,146.0,12.0,23.0,141.0,0,6.0,17.0,237.0,3,12.0,261.0,28.0,25.0,23.0,0.66666,1.0,0.33333,0.0
59,48.0,82,Espanyol Barcelona,94.0,CA Osasuna,2016-09-22 18:00:00,5,3.0,0,4-4-2,0.3125,0.166666666667,3,2,5,7,0.632472826087,0,0,135.0,9.0,16.0,115.0,2,8.0,8.0,247.0,1,6.0,231.0,24.0,22.0,16.0,129.0,9.0,17.0,131.0,2,12.0,20.0,247.0,0,6.0,253.0,35.0,24.0,17.0,0.0,0.66666,1.0,0.0
60,50.0,83,CD Alaves,95.0,Valencia CF,2016-09-22 20:00:00,5,3.0,0,5-4-1,0.6875,0.0,2,3,1,6,0.494791666667,0,0,137.0,5.0,19.0,129.0,1,5.0,8.0,256.0,1,8.0,243.0,33.0,34.0,19.0,151.0,8.0,38.0,149.0,2,10.0,16.0,241.0,1,16.0,253.0,31.0,25.0,38.0,0.0,0.0,0.33333,0.0
61,47.0,84,Athletic Bilbao,81.0,Granada CF,2016-09-21 20:00:00,5,3.0,0,4-2-3-1,0.625,0.166666666667,3,4,2,9,0.334441489362,0,0,146.0,12.0,23.0,141.0,0,6.0,17.0,237.0,3,12.0,261.0,28.0,25.0,23.0,149.0,7.0,28.0,129.0,1,14.0,13.0,231.0,3,12.0,226.0,34.0,19.0,28.0,0.33333,0.0,0.0,0.33333
62,42.0,85,Sevilla FC,91.0,Real Betis Balompie,2016-09-20 20:00:00,5,3.0,1,4-2-3-1,0.642857142857,0.6875,3,5,2,4,0.644241417497,0,0,158.0,6.0,22.0,143.0,2,9.0,13.0,255.0,1,8.0,240.0,20.0,17.0,22.0,170.0,9.0,39.0,183.0,3,12.0,25.0,279.0,2,20.0,297.0,39.0,30.0,39.0,0.33333,0.0,1.0,0.33333
63,49.0,86,Deportivo La Coruna,97.0,CD Leganes,2016-09-22 18:00:00,5,3.0,1,4-4-2,0.3125,0.166666666667,0,2,1,7,0.546875,0,0,132.0,8.0,32.0,168.0,0,8.0,14.0,290.0,0,6.0,294.0,24.0,26.0,32.0,113.0,9.0,23.0,108.0,2,8.0,8.0,259.0,0,11.0,267.0,26.0,24.0,23.0,0.66666,0.33333,0.66666,0.66666
64,41.0,87,Malaga CF,99.0,SD Eibar,2016-09-20 18:00:00,5,3.0,1,4-2-3-1,0.166666666667,0.833333333333,2,4,5,2,0.454545454545,0,0,130.0,7.0,26.0,170.0,2,5.0,15.0,234.0,0,9.0,267.0,23.0,25.0,26.0,133.0,3.0,24.0,129.0,3,10.0,17.0,228.0,1,14.0,232.0,30.0,38.0,24.0,0.33333,0.66666,0.33333,1.0
65,44.0,88,Celta de Vigo,98.0,Sporting Gijon,2016-09-21 18:00:00,5,3.0,1,4-2-3-1,0.166666666667,0.5,1,2,6,6,0.267045454545,0,0,159.0,4.0,22.0,136.0,1,11.0,13.0,297.0,0,9.0,320.0,39.0,36.0,22.0,147.0,3.0,19.0,96.0,0,8.0,13.0,268.0,2,7.0,277.0,33.0,28.0,19.0,0.0,0.66666,0.0,1.0
66,45.0,89,Real Sociedad,96.0,Las Palmas UD,2016-09-21 20:00:00,5,3.0,1,4-2-3-1,0.566666666667,0.666666666667,4,7,3,3,0.67196969697,0,0,175.0,7.0,17.0,187.0,2,4.0,17.0,286.0,2,9.0,347.0,16.0,29.0,17.0,165.0,13.0,25.0,125.0,4,8.0,9.0,273.0,3,14.0,243.0,26.0,33.0,25.0,0.33333,0.66666,1.0,0.0
67,43.0,90,Real Madrid,93.0,Villarreal CF,2016-09-21 18:00:00,5,3.0,1,4-1-4-1,1.0,0.833333333333,9,4,3,1,0.548295454545,0,0,160.0,4.0,50.0,155.0,5,5.0,18.0,237.0,4,25.0,247.0,19.0,24.0,50.0,145.0,4.0,24.0,125.0,0,3.0,15.0,263.0,4,14.0,268.0,19.0,28.0,24.0,1.0,1.0,0.66666,0.66666
68,42.0,91,Real Betis Balompie,85.0,Sevilla FC,2016-09-20 20:00:00,5,3.0,0,4-3-3,0.6875,0.642857142857,5,3,4,2,0.438347868217,0,0,170.0,9.0,39.0,183.0,3,12.0,25.0,279.0,2,20.0,297.0,39.0,30.0,39.0,158.0,6.0,22.0,143.0,2,9.0,13.0,255.0,1,8.0,240.0,20.0,17.0,22.0,1.0,1.0,0.33333,1.0
69,46.0,92,FC Barcelona,100.0,Atletico Madrid,2016-09-21 20:00:00,5,3.0,1,3-4-3,0.666666666667,0.833333333333,7,9,3,0,0.41847826087,0,0,195.0,7.0,35.0,182.0,3,12.0,22.0,319.0,4,13.0,334.0,25.0,17.0,35.0,171.0,3.0,38.0,161.0,6,4.0,13.0,297.0,3,19.0,312.0,13.0,15.0,38.0,1.0,0.33333,0.33333,0.66666
70,43.0,93,Villarreal CF,90.0,Real Madrid,2016-09-21 18:00:00,5,3.0,0,4-4-2,0.833333333333,1.0,4,9,1,3,0.600362318841,0,0,145.0,4.0,24.0,125.0,0,3.0,15.0,263.0,4,14.0,268.0,19.0,28.0,24.0,160.0,4.0,50.0,155.0,5,5.0,18.0,237.0,4,25.0,247.0,19.0,24.0,50.0,0.66666,0.0,0.66666,0.66666
71,48.0,94,CA Osasuna,82.0,Espanyol Barcelona,2016-09-22 18:00:00,5,3.0,1,5-3-2,0.166666666667,0.3125,2,3,7,5,0.289772727273,0,0,129.0,9.0,17.0,131.0,2,12.0,20.0,247.0,0,6.0,253.0,35.0,24.0,17.0,135.0,9.0,16.0,115.0,2,8.0,8.0,247.0,1,6.0,231.0,24.0,22.0,16.0,0.0,1.0,0.0,1.0
72,50.0,95,Valencia CF,83.0,CD Alaves,2016-09-22 20:00:00,5,3.0,1,4-3-3,0.0,0.6875,3,2,6,1,0.401041666667,0,0,151.0,8.0,38.0,149.0,2,10.0,16.0,241.0,1,16.0,253.0,31.0,25.0,38.0,137.0,5.0,19.0,129.0,1,5.0,8.0,256.0,1,8.0,243.0,33.0,34.0,19.0,1.0,1.0,0.0,0.33333
73,45.0,96,Las Palmas UD,89.0,Real Sociedad,2016-09-21 20:00:00,5,3.0,0,4-2-3-1,0.666666666667,0.566666666667,7,4,3,3,0.398255813953,0,0,165.0,13.0,25.0,125.0,4,8.0,9.0,273.0,3,14.0,243.0,26.0,33.0,25.0,175.0,7.0,17.0,187.0,2,4.0,17.0,286.0,2,9.0,347.0,16.0,29.0,17.0,0.66666,1.0,0.0,1.0
74,49.0,97,CD Leganes,86.0,Deportivo La Coruna,2016-09-22 18:00:00,5,3.0,0,5-3-2,0.166666666667,0.3125,2,0,7,1,0.5,0,0,113.0,9.0,23.0,108.0,2,8.0,8.0,259.0,0,11.0,267.0,26.0,24.0,23.0,132.0,8.0,32.0,168.0,0,8.0,14.0,290.0,0,6.0,294.0,24.0,26.0,32.0,0.33333,0.33333,0.66666,0.66666
75,44.0,98,Sporting Gijon,88.0,Celta de Vigo,2016-09-21 18:00:00,5,3.0,0,4-2-3-1,0.5,0.166666666667,2,1,6,6,0.608527131783,0,0,147.0,3.0,19.0,96.0,0,8.0,13.0,268.0,2,7.0,277.0,33.0,28.0,19.0,159.0,4.0,22.0,136.0,1,11.0,13.0,297.0,0,9.0,320.0,39.0,36.0,22.0,0.0,0.33333,1.0,0.0
76,41.0,99,SD Eibar,87.0,Malaga CF,2016-09-20 18:00:00,5,3.0,0,4-2-3-1,0.833333333333,0.166666666667,4,2,2,5,0.72619047619,0,0,133.0,3.0,24.0,129.0,3,10.0,17.0,228.0,1,14.0,232.0,30.0,38.0,24.0,130.0,7.0,26.0,170.0,2,5.0,15.0,234.0,0,9.0,267.0,23.0,25.0,26.0,0.66666,0.33333,1.0,0.33333
77,46.0,100,Atletico Madrid,92.0,FC Barcelona,2016-09-21 20:00:00,5,3.0,0,4-4-2,0.833333333333,0.666666666667,9,7,0,3,0.599637681159,0,0,171.0,3.0,38.0,161.0,6,4.0,13.0,297.0,3,19.0,312.0,13.0,15.0,38.0,195.0,7.0,35.0,182.0,3,12.0,22.0,319.0,4,13.0,334.0,25.0,17.0,35.0,1.0,0.0,0.66666,0.33333
78,70.0,101,Olympique Marseille,120.0,FC Nantes,2016-09-25 18:45:00,7,3.0,1,4-2-3-1,0.192307692308,0.3125,4,1,6,4,0.457629768605,0,0,133.0,8.0,28.0,114.0,2,9.0,12.0,269.0,2,11.0,278.0,28.0,24.0,28.0,168.0,,32.0,192.0,1,2.0,16.0,289.0,0,15.0,336.0,19.0,27.0,32.0,0.66666,0.0,0.33333,0.66666
79,63.0,102,FC Metz,107.0,Montpellier HSC,2016-09-24 18:00:00,7,3.0,0,4-5-1,0.5,0.357142857143,3,3,3,7,0.615942028986,0,0,126.0,10.0,21.0,108.0,1,13.0,7.0,268.0,2,11.0,265.0,31.0,36.0,21.0,133.0,3.0,21.0,158.0,1,9.0,10.0,280.0,2,10.0,288.0,32.0,20.0,21.0,0.33333,0.33333,1.0,0.0
80,68.0,103,Lille OSC,108.0,AS Saint Etienne,2016-09-25 13:00:00,7,3.0,0,4-3-3,0.0,0.642857142857,2,2,7,1,0.434523809524,0,0,170.0,7.0,22.0,162.0,1,5.0,15.0,265.0,1,8.0,323.0,20.0,17.0,22.0,143.0,6.0,18.0,110.0,2,12.0,7.0,281.0,0,6.0,252.0,27.0,21.0,18.0,0.33333,1.0,0.33333,0.33333
81,69.0,104,OGC Nice,116.0,AS Nancy,2016-09-25 15:00:00,7,3.0,0,3-5-2,0.807692307692,0.6875,8,3,3,1,0.671870812115,0,0,167.0,4.0,22.0,113.0,5,15.0,10.0,291.0,3,16.0,257.0,32.0,21.0,22.0,143.0,,16.0,105.0,2,12.0,8.0,304.0,1,7.0,298.0,24.0,32.0,16.0,1.0,1.0,1.0,1.0
82,66.0,105,SM Caen,115.0,FC Girondins Bordeaux,2016-09-24 18:00:00,7,3.0,0,4-1-4-1,0.0,0.666666666667,1,6,10,2,0.580555555556,0,0,127.0,3.0,22.0,127.0,1,6.0,16.0,243.0,0,8.0,283.0,29.0,17.0,22.0,166.0,1.0,30.0,168.0,4,12.0,12.0,240.0,2,17.0,269.0,25.0,15.0,30.0,0.0,0.33333,1.0,0.66666
83,65.0,106,SCO Angers,117.0,AS Monaco,2016-09-24 18:00:00,7,3.0,0,4-3-3,1.0,0.714285714286,6,7,2,5,0.460365853659,0,0,143.0,6.0,22.0,114.0,3,5.0,12.0,217.0,3,18.0,224.0,18.0,19.0,22.0,147.0,3.0,29.0,142.0,4,6.0,10.0,255.0,3,21.0,295.0,15.0,15.0,29.0,0.66666,0.0,0.33333,1.0
84,63.0,107,Montpellier HSC,102.0,FC Metz,2016-09-24 18:00:00,7,3.0,1,4-2-3-1,0.357142857143,0.5,3,3,7,3,0.414285714286,0,0,133.0,3.0,21.0,158.0,1,9.0,10.0,280.0,2,10.0,288.0,32.0,20.0,21.0,126.0,10.0,21.0,108.0,1,13.0,7.0,268.0,2,11.0,265.0,31.0,36.0,21.0,0.33333,0.66666,0.0,1.0
85,68.0,108,AS Saint Etienne,103.0,Lille OSC,2016-09-25 13:00:00,7,3.0,1,4-3-3,0.642857142857,0.0,2,2,1,7,0.468560030395,0,0,143.0,6.0,18.0,110.0,2,12.0,7.0,281.0,0,6.0,252.0,27.0,21.0,18.0,170.0,7.0,22.0,162.0,1,5.0,15.0,265.0,1,8.0,323.0,20.0,17.0,22.0,0.0,0.33333,0.33333,0.33333
86,62.0,109,FC Lorient,110.0,Olympique Lyon,2016-09-24 15:00:00,7,3.0,1,4-3-3,0.285714285714,0.433333333333,1,6,3,4,0.434523809524,0,0,150.0,5.0,17.0,171.0,1,5.0,19.0,327.0,0,9.0,363.0,19.0,23.0,17.0,158.0,4.0,32.0,143.0,3,7.0,16.0,281.0,3,14.0,295.0,25.0,22.0,32.0,0.0,0.0,0.33333,0.0
87,62.0,110,Olympique Lyon,109.0,FC Lorient,2016-09-24 15:00:00,7,3.0,0,3-5-2,0.433333333333,0.285714285714,6,1,4,3,0.430197444832,0,0,158.0,4.0,32.0,143.0,3,7.0,16.0,281.0,3,14.0,295.0,25.0,22.0,32.0,150.0,5.0,17.0,171.0,1,5.0,19.0,327.0,0,9.0,363.0,19.0,23.0,17.0,1.0,1.0,0.0,0.33333
88,67.0,111,Dijon FCO,119.0,Stade Rennes,2016-09-24 18:00:00,7,3.0,1,4-5-1,0.192307692308,0.666666666667,1,5,6,5,0.534865540963,0,0,158.0,7.0,20.0,139.0,0,9.0,13.0,257.0,1,12.0,263.0,21.0,19.0,20.0,157.0,4.0,21.0,134.0,4,11.0,10.0,329.0,1,12.0,319.0,24.0,16.0,21.0,0.0,0.66666,0.66666,0.0
89,64.0,112,EA Guingamp,113.0,SC Bastia,2016-09-24 18:00:00,7,3.0,0,4-4-2,0.5,0.5,3,2,3,2,0.365079365079,0,0,140.0,5.0,26.0,138.0,2,5.0,11.0,285.0,1,12.0,247.0,21.0,24.0,26.0,139.0,,20.0,114.0,1,8.0,14.0,292.0,1,11.0,301.0,19.0,23.0,20.0,0.66666,1.0,0.0,0.66666
90,64.0,113,SC Bastia,112.0,EA Guingamp,2016-09-24 18:00:00,7,3.0,1,4-5-1,0.5,0.5,2,3,2,3,0.55886627907,0,0,139.0,,20.0,114.0,1,8.0,14.0,292.0,1,11.0,301.0,19.0,23.0,20.0,140.0,5.0,26.0,138.0,2,5.0,11.0,285.0,1,12.0,247.0,21.0,24.0,26.0,0.33333,0.66666,0.66666,0.0
91,61.0,114,Toulouse FC,118.0,Paris St Germain,2016-09-23 18:45:00,7,3.0,1,4-4-1-1,0.714285714286,0.833333333333,5,10,4,1,0.321428571429,0,0,150.0,13.0,23.0,111.0,4,9.0,12.0,246.0,1,10.0,256.0,24.0,20.0,23.0,182.0,4.0,31.0,147.0,4,7.0,12.0,301.0,6,18.0,319.0,20.0,21.0,31.0,0.66666,0.33333,0.0,0.66666
92,66.0,115,FC Girondins Bordeaux,105.0,SM Caen,2016-09-24 18:00:00,7,3.0,1,4-4-2,0.666666666667,0.0,6,1,2,10,0.520390070922,0,0,166.0,1.0,30.0,168.0,4,12.0,12.0,240.0,2,17.0,269.0,25.0,15.0,30.0,127.0,3.0,22.0,127.0,1,6.0,16.0,243.0,0,8.0,283.0,29.0,17.0,22.0,1.0,0.0,0.66666,1.0
93,69.0,116,AS Nancy,104.0,OGC Nice,2016-09-25 15:00:00,7,3.0,1,4-3-3,0.6875,0.807692307692,3,8,1,3,0.592329545455,0,0,143.0,,16.0,105.0,2,12.0,8.0,304.0,1,7.0,298.0,24.0,32.0,16.0,167.0,4.0,22.0,113.0,5,15.0,10.0,291.0,3,16.0,257.0,32.0,21.0,22.0,0.0,0.66666,1.0,1.0
94,65.0,117,AS Monaco,106.0,SCO Angers,2016-09-24 18:00:00,7,3.0,1,4-2-3-1,0.714285714286,1.0,7,6,5,2,0.689124899491,0,0,147.0,3.0,29.0,142.0,4,6.0,10.0,255.0,3,21.0,295.0,15.0,15.0,29.0,143.0,6.0,22.0,114.0,3,5.0,12.0,217.0,3,18.0,224.0,18.0,19.0,22.0,1.0,1.0,1.0,0.33333
95,61.0,118,Paris St Germain,114.0,Toulouse FC,2016-09-23 18:45:00,7,3.0,0,4-3-3,0.833333333333,0.714285714286,10,5,1,4,0.494704570792,0,0,182.0,4.0,31.0,147.0,4,7.0,12.0,301.0,6,18.0,319.0,20.0,21.0,31.0,150.0,13.0,23.0,111.0,4,9.0,12.0,246.0,1,10.0,256.0,24.0,20.0,23.0,1.0,0.66666,0.66666,0.0
96,67.0,119,Stade Rennes,111.0,Dijon FCO,2016-09-24 18:00:00,7,3.0,0,4-3-3,0.666666666667,0.192307692308,5,1,5,6,0.419070512821,0,0,157.0,4.0,21.0,134.0,4,11.0,10.0,329.0,1,12.0,319.0,24.0,16.0,21.0,158.0,7.0,20.0,139.0,0,9.0,13.0,257.0,1,12.0,263.0,21.0,19.0,20.0,0.33333,0.33333,0.0,0.66666
97,70.0,120,FC Nantes,101.0,Olympique Marseille,2016-09-25 18:45:00,7,3.0,0,4-4-2,0.3125,0.192307692308,1,4,4,6,0.535917207792,0,0,168.0,,32.0,192.0,1,2.0,16.0,289.0,0,15.0,336.0,19.0,27.0,32.0,133.0,8.0,28.0,114.0,2,9.0,12.0,269.0,2,11.0,278.0,28.0,24.0,28.0,0.66666,0.0,0.66666,0.33333
