,is_home,current_formation,avg_points,avg_goals_for,avg_goals_against,margin,goal_diff,win_percentage,sos,opp_is_home,opp_formation,opp_avg_points,opp_avg_goals,opp_margin,opp_goal_diff,opp_win_percentage,opp_opp_record,current_team_home_possession,current_team_away_possession,current_team_home_attacks,current_team_away_attacks,current_team_home_dangerous_attacks,current_team_away_dangerous_attacks,current_team_home_yellow_card,current_team_away_yellow_card,current_team_home_corner_kicks,current_team_away_corner_kicks,current_team_home_shots_on_target,current_team_away_shots_on_target,current_team_home_shots_total,current_team_away_shots_total,current_team_home_ball_safe,current_team_away_ball_safe,current_team_home_played,current_team_away_played,current_opp_home_attacks,current_opp_away_attacks,current_opp_home_dangerous_attacks,current_opp_away_dangerous_attacks,current_opp_home_yellow_card,current_opp_away_yellow_card,current_opp_home_corner_kicks,current_opp_away_corner_kicks,current_opp_home_shots_on_target,current_opp_away_shots_on_target,current_opp_home_shots_total,current_opp_away_shots_total,current_opp_home_ball_safe,current_opp_away_ball_safe,current_opp_home_played,current_opp_away_played,e_f_dangerous_attacks,e_f_shots_total,e_f_shots_on_target,e_f_ball_safe,e_f_possession,e_f_attacks,opp_e_f_dangerous_attacks,opp_e_f_shots_total,opp_e_f_shots_on_target,opp_e_f_ball_safe,opp_e_f_possession,opp_e_f_attacks,prev_opp_e_f_dangerous_attacks,prev_opp_e_f_shots_total,prev_opp_e_f_shots_on_target,prev_opp_e_f_ball_safe,prev_opp_e_f_possession,prev_opp_e_f_attacks,opp_opp_e_f_dangerous_attacks,opp_opp_e_f_shots_total,opp_opp_e_f_shots_on_target,opp_opp_e_f_ball_safe,opp_opp_e_f_possession,opp_opp_e_f_attacks
458,1,0,0.875,1.375,1.5625,-0.1875,-3,0.345070422535,1.27003450854,0,2,1.52941176471,1.70588235294,0.235294117647,4,0.551948051948,0.512345679012,51.1428571429,48.0,91.5714285714,93.2857142857,48.8571428571,44.7142857143,1.42857142857,0.666666666667,4.71428571429,5.28571428571,5.14285714286,4.42857142857,10.5714285714,9.28571428571,83.7142857143,93.5714285714,7.0,9.0,107.375,104.333333333,47.375,59.3333333333,1.22222222222,1.25,5.75,5.33333333333,5.5,4.16666666667,10.625,8.66666666667,92.25,100.0,9.0,8.0,46.7857142857,9.92857142857,4.78571428571,88.6428571429,49.5714285714,92.4285714286,52.5,9.78571428571,4.92857142857,95.5714285714,48.8571428571,106.071428571,50.1333333333,9.13333333333,5.2,94.1333333333,47.2,99.8,46.6666666667,10.0666666667,5.86666666667,91.6,49.8,93.2
459,0,0,1.0,1.35294117647,1.47058823529,-0.117647058824,-2,0.38,1.25072532324,1,2,1.33333333333,1.86666666667,0.2,3,0.542857142857,0.5,50.875,48.0,92.625,93.2857142857,48.625,44.7142857143,1.25,0.666666666667,5.125,5.28571428571,5.125,4.42857142857,10.5,9.28571428571,83.75,93.5714285714,8.0,9.0,105.833333333,97.8,57.7142857143,39.6,1.77777777778,1.33333333333,7.0,4.8,6.0,3.0,11.0,8.6,92.4285714286,103.8,9.0,6.0,46.8,9.93333333333,4.8,88.3333333333,49.5333333333,92.9333333333,50.1666666667,10.0,4.75,97.1666666667,47.6666666667,102.181818182,51.2,9.33333333333,4.66666666667,94.6666666667,49.0,104.066666667,53.6153846154,9.23076923077,4.76923076923,103.538461538,48.7692307692,109.846153846
460,0,0,1.0,1.27777777778,1.38888888889,-0.111111111111,-2,0.3875,1.3484702696,1,2,1.52941176471,1.76470588235,0.705882352941,12,0.589743589744,0.488888888889,50.875,47.625,92.625,93.5,48.625,44.0,1.25,0.666666666667,5.125,5.25,5.125,4.5,10.5,9.625,83.75,94.625,8.0,10.0,98.625,100.857142857,46.5,47.2857142857,1.33333333333,2.0,4.75,2.85714285714,5.625,2.85714285714,9.0,6.85714285714,89.125,96.8571428571,9.0,8.0,46.3125,10.0625,4.8125,89.1875,49.25,93.0625,46.8666666667,8.0,4.33333333333,92.7333333333,51.8,99.6666666667,48.7857142857,9.07142857143,4.21428571429,98.6428571429,47.7142857143,101.538461538,48.6470588235,10.1764705882,5.82352941176,90.8823529412,49.4705882353,95.2941176471
461,1,0,0.947368421053,1.21052631579,1.36842105263,-0.157894736842,-3,0.369047619048,1.15208841271,0,12,1.31578947368,1.10526315789,-0.0526315789474,-1,0.488235294118,0.476744186047,50.875,47.6666666667,92.625,94.8888888889,48.625,43.7777777778,1.25,0.7,5.125,5.11111111111,5.125,4.44444444444,10.5,9.55555555556,83.75,95.5555555556,8.0,11.0,101.777777778,90.75,48.5555555556,46.625,1.2,2.0,4.22222222222,3.25,4.44444444444,3.625,7.66666666667,8.0,100.777777778,89.875,10.0,9.0,46.0588235294,10.0,4.76470588235,90.0,49.1764705882,93.8235294118,47.6470588235,7.82352941176,4.05882352941,95.6470588235,48.7058823529,96.5882352941,47.0625,7.875,4.25,93.6875,51.8125,100.8125,53.5333333333,9.26666666667,4.6,101.466666667,48.8,107.6
462,0,0,0.95,1.2,1.35,-0.15,-3,0.376404494382,1.20842788908,1,0,1.35,1.55,0.05,1,0.520618556701,0.446808510638,51.4444444444,47.6666666667,93.0,94.8888888889,49.2222222222,43.7777777778,1.33333333333,0.7,5.44444444444,5.11111111111,5.11111111111,4.44444444444,10.4444444444,9.55555555556,84.6666666667,95.5555555556,9.0,11.0,111.75,98.9,52.125,40.5,1.44444444444,1.9,6.0,3.5,6.0,5.0,10.0,8.7,104.0,95.8,9.0,11.0,46.5,10.0,4.77777777778,90.1111111111,49.5555555556,93.9444444444,45.6666666667,9.27777777778,5.44444444444,99.4444444444,49.7777777778,104.611111111,47.1111111111,8.05555555556,4.0,95.4444444444,48.4444444444,95.4444444444,51.0,9.82352941176,4.29411764706,97.0588235294,48.3529411765,104.294117647
463,1,0,0.904761904762,1.14285714286,1.33333333333,-0.190476190476,-4,0.360215053763,1.24845752254,0,8,1.42857142857,1.33333333333,0.238095238095,5,0.540816326531,0.387755102041,51.4444444444,47.4,93.0,94.1,49.2222222222,44.5,1.33333333333,0.818181818182,5.44444444444,5.0,5.11111111111,4.5,10.4444444444,9.4,84.6666666667,94.9,9.0,12.0,95.0,107.818181818,53.7142857143,51.6363636364,0.888888888889,1.41666666667,5.42857142857,4.36363636364,5.14285714286,4.36363636364,10.4285714286,8.54545454545,88.5714285714,105.363636364,9.0,12.0,46.7368421053,9.89473684211,4.78947368421,90.0526315789,49.3157894737,93.5789473684,52.4444444444,9.27777777778,4.66666666667,98.8333333333,49.7222222222,102.833333333,46.3157894737,9.68421052632,5.36842105263,99.2105263158,50.0526315789,104.157894737,56.0526315789,9.73684210526,4.89473684211,88.6315789474,49.1052631579,106.052631579
464,0,2,0.909090909091,1.13636363636,1.31818181818,-0.181818181818,-4,0.367346938776,1.2132271488,1,12,1.36363636364,1.09090909091,0.0,0,0.519801980198,0.446902654867,50.2,47.4,89.8,94.1,47.9,44.5,1.2,0.818181818182,5.3,5.0,5.1,4.5,10.5,9.4,84.3,94.9,10.0,12.0,101.0,88.6,48.8,44.2,1.2,1.81818181818,4.7,3.7,4.3,3.8,8.0,8.4,98.6,89.2,11.0,11.0,46.2,9.95,4.8,89.6,48.8,91.95,46.5,8.2,4.05,93.9,48.65,94.8,53.0,9.26315789474,4.68421052632,96.9473684211,50.3157894737,101.578947368,45.8636363636,9.5,5.18181818182,88.4545454545,48.8636363636,91.5454545455
465,1,2,1.0,1.17391304348,1.30434782609,-0.130434782609,-3,0.403846153846,1.09626699695,0,2,1.36363636364,1.31818181818,0.0909090909091,2,0.461165048544,0.464285714286,50.2,46.9090909091,89.8,92.2727272727,47.9,43.5454545455,1.2,1.0,5.3,4.81818181818,5.1,4.45454545455,10.5,9.0,84.3,93.9090909091,10.0,13.0,96.2727272727,95.4444444444,53.4545454545,50.4444444444,1.08333333333,1.77777777778,5.72727272727,5.66666666667,5.36363636364,4.55555555556,10.9090909091,8.66666666667,85.8181818182,96.1111111111,12.0,10.0,45.619047619,9.71428571429,4.7619047619,89.3333333333,48.4761904762,91.0952380952,52.1,9.9,5.0,90.45,52.05,95.9,47.0476190476,8.42857142857,4.09523809524,93.0952380952,49.0952380952,95.0,47.0,9.08695652174,5.0,94.0434782609,45.3913043478,98.0434782609
466,1,0,1.0,1.17391304348,1.30434782609,-0.130434782609,-3,0.403846153846,1.44014494761,0,2,1.76,1.52,0.2,5,0.641592920354,0.587719298246,50.2,46.9090909091,89.8,92.2727272727,47.9,43.5454545455,1.2,1.0,5.3,4.81818181818,5.1,4.45454545455,10.5,9.0,84.3,93.9090909091,10.0,13.0,98.2307692308,86.2,53.7692307692,45.6,2.0,1.58333333333,5.38461538462,4.4,6.38461538462,3.5,12.3846153846,7.8,87.0769230769,86.8,13.0,12.0,45.619047619,9.71428571429,4.7619047619,89.3333333333,48.4761904762,91.0952380952,50.2173913043,10.3913043478,5.13043478261,86.9565217391,51.5217391304,93.0,47.0476190476,8.42857142857,4.09523809524,93.0952380952,49.0952380952,95.0,40.5652173913,8.34782608696,4.13043478261,80.5652173913,49.1304347826,83.9545454545
467,0,0,0.96,1.16,1.36,-0.2,-5,0.386956521739,1.08085450493,1,7,1.2962962963,1.07407407407,-0.111111111111,-3,0.452,0.533613445378,51.75,46.9090909091,88.5,92.2727272727,46.5,43.5454545455,1.08333333333,1.0,5.25,4.81818181818,5.0,4.45454545455,10.75,9.0,81.9166666667,93.9090909091,12.0,13.0,117.818181818,109.142857143,57.9090909091,52.3571428571,1.46153846154,1.85714285714,5.81818181818,6.28571428571,5.72727272727,3.5,12.1818181818,8.07142857143,101.272727273,93.6428571429,13.0,14.0,45.0869565217,9.91304347826,4.73913043478,87.652173913,49.4347826087,90.3043478261,54.8,9.88,4.48,97.0,52.72,112.96,49.8333333333,10.2916666667,5.125,86.625,51.0416666667,92.2916666667,48.5454545455,9.54545454545,5.04545454545,91.5,49.5454545455,99.1363636364
468,1,2,0.0,1.0,2.0,-1.0,-1,0.0,0.333333333333,0,2,0.0,0.0,-2.0,-2,0.0,1.0,51.8887019658,61.0,102.512952959,75.0,52.9056235606,56.0,1.58899691957,2.0,5.80337176843,8.0,5.32564616421,5.0,10.3215064947,11.0,93.3089129194,61.0,0.0,1.0,102.512952959,92.0,52.9056235606,55.0,1.58899691957,1.0,5.80337176843,4.0,5.32564616421,1.0,10.3215064947,5.0,93.3089129194,91.0,0.0,1.0,56.0,11.0,5.0,61.0,61.0,75.0,55.0,5.0,1.0,91.0,54.0,92.0,43.0,12.0,9.0,70.0,39.0,77.0,59.0,12.0,9.0,87.0,46.0,93.0
469,0,2,0.0,1.0,2.0,-1.0,-2,0.0,0.668831168831,1,8,0.5,2.0,-0.5,-1,0.227272727273,0.5,59.0,61.0,101.0,75.0,60.0,56.0,0.0,2.0,8.0,8.0,7.0,5.0,15.0,11.0,98.0,61.0,1.0,1.0,77.0,77.0,41.0,33.0,2.0,3.0,12.0,2.0,9.0,3.0,12.0,8.0,83.0,94.0,1.0,1.0,58.0,13.0,6.0,79.5,60.0,88.0,37.0,10.0,6.0,88.5,38.0,77.0,54.0,6.5,3.0,91.5,47.5,87.0,60.0,11.0,6.0,63.0,54.0,110.0
470,0,2,0.333333333333,0.666666666667,1.33333333333,-0.666666666667,-2,0.166666666667,1.71709401709,1,12,2.25,1.75,0.5,2,0.777777777778,0.25,59.0,56.0,101.0,94.0,60.0,67.0,0.0,1.5,8.0,7.0,7.0,5.5,15.0,11.0,98.0,75.0,1.0,2.0,106.5,108.0,65.5,48.5,1.5,2.5,6.5,4.5,8.0,5.0,14.5,7.5,92.5,93.0,2.0,2.0,64.6666666667,12.3333333333,6.0,82.6666666667,57.0,96.3333333333,57.0,11.0,6.5,92.75,49.5,107.25,42.3333333333,7.33333333333,4.66666666667,90.0,41.6666666667,78.6666666667,53.0,7.5,3.0,97.5,47.75,102.25
471,0,2,0.5,0.75,1.25,-0.5,-2,0.25,1.25452196382,1,2,1.5,1.5,0.25,1,0.555555555556,0.2,59.0,54.6666666667,101.0,89.0,60.0,55.6666666667,0.0,1.0,8.0,6.0,7.0,5.66666666667,15.0,9.33333333333,98.0,80.6666666667,1.0,3.0,119.0,109.333333333,45.0,44.0,1.0,1.66666666667,3.0,2.0,7.0,4.66666666667,10.0,8.0,119.0,106.0,1.0,3.0,56.75,10.75,6.0,85.0,55.75,92.0,44.25,8.5,5.25,109.25,47.25,111.75,55.6,12.6,6.4,88.8,49.2,105.8,49.75,8.0,3.25,90.25,50.5,96.0
472,1,2,0.4,0.6,1.4,-0.8,-4,0.208333333333,1.16666666667,0,7,1.2,1.4,0.0,0,0.5,0.46,59.0,52.0,101.0,94.0,60.0,55.75,0.0,0.75,8.0,5.75,7.0,5.0,15.0,9.5,98.0,83.0,1.0,4.0,126.0,103.0,63.75,48.0,2.0,2.0,6.0,1.0,6.5,8.0,13.0,12.0,120.0,75.0,4.0,1.0,56.6,10.6,5.4,86.0,53.4,95.4,60.6,12.8,6.8,111.0,61.6,121.4,44.2,9.2,5.6,110.6,49.0,112.8,48.8,7.2,3.4,97.0,44.6,95.2
473,1,2,0.833333333333,1.0,1.5,-0.5,-3,0.321428571429,0.80088823094,0,0,0.833333333333,2.16666666667,0.0,0,0.321428571429,0.678571428571,53.5,52.0,104.0,94.0,59.5,55.75,0.5,0.75,9.5,5.75,5.5,5.0,13.0,9.5,101.5,83.0,2.0,4.0,90.25,102.0,48.5,55.0,1.25,0.5,3.25,6.0,5.0,5.5,9.75,10.0,86.25,91.0,4.0,2.0,57.0,10.6666666667,5.16666666667,89.1666666667,52.5,97.3333333333,50.6666666667,9.83333333333,5.16666666667,87.8333333333,51.1666666667,94.1666666667,59.3333333333,12.6666666667,6.5,107.833333333,60.0,117.666666667,53.1666666667,9.0,4.0,84.1666666667,52.0,96.6666666667
474,0,2,1.14285714286,1.0,1.28571428571,-0.285714285714,-2,0.40625,0.818308080808,1,7,1.0,1.0,-0.428571428571,-3,0.318181818182,0.7,54.0,52.0,104.333333333,94.0,64.3333333333,55.75,1.0,0.75,10.3333333333,5.75,5.66666666667,5.0,12.0,9.5,103.666666667,83.0,3.0,4.0,98.75,86.6666666667,51.75,48.3333333333,1.75,2.0,5.25,7.0,4.75,5.33333333333,10.75,8.66666666667,92.5,84.0,4.0,3.0,59.4285714286,10.5714285714,5.28571428571,91.8571428571,52.8571428571,98.4285714286,50.2857142857,9.85714285714,5.0,88.8571428571,51.2857142857,93.5714285714,47.1428571429,9.0,4.85714285714,87.8571428571,50.2857142857,91.5714285714,48.0,9.5,6.125,92.0,50.625,95.5
475,1,2,1.0,0.875,1.25,-0.375,-3,0.361111111111,1.29298464093,0,2,1.55555555556,1.44444444444,0.222222222222,2,0.568181818182,0.675,54.0,52.6,104.333333333,93.4,64.3333333333,54.2,1.0,1.0,10.3333333333,5.6,5.66666666667,4.8,12.0,9.4,103.666666667,82.6,3.0,5.0,109.75,106.4,52.0,42.0,1.0,2.25,6.25,4.0,5.75,4.6,10.25,8.2,104.0,101.0,4.0,5.0,58.0,10.375,5.125,90.5,53.125,97.5,46.4444444444,9.11111111111,5.11111111111,102.333333333,49.6666666667,107.888888889,51.125,10.125,5.25,87.125,50.5,94.0,48.4444444444,9.11111111111,6.0,90.0,50.6666666667,95.7777777778
476,1,2,1.0,1.22222222222,1.55555555556,-0.333333333333,-3,0.378048780488,1.58619754593,0,2,2.0,1.3,0.5,5,0.704545454545,0.675,53.5,52.6,105.5,93.4,64.75,54.2,1.0,1.0,9.5,5.6,6.0,4.8,11.5,9.4,104.0,82.6,4.0,5.0,89.4,97.4,50.4,45.8,3.0,2.8,6.0,3.4,7.0,4.8,11.4,7.8,83.6,95.0,5.0,5.0,58.8888888889,10.3333333333,5.33333333333,92.1111111111,53.0,98.7777777778,48.1,9.6,5.9,89.3,51.0,93.4,48.8,9.8,5.9,101.4,49.5,107.9,36.7777777778,8.33333333333,4.77777777778,75.8888888889,48.2222222222,82.25
477,0,2,1.0,1.2,1.5,-0.3,-3,0.391304347826,1.24786570743,1,8,1.4,1.3,0.2,2,0.54,0.55,53.2,52.6,99.2,93.4,57.6,54.2,0.8,1.0,8.6,5.6,5.6,4.8,10.2,9.4,99.0,82.6,5.0,5.0,104.0,114.75,58.0,52.25,3.0,1.875,7.5,3.875,7.0,4.625,13.0,8.625,81.0,112.125,2.0,8.0,55.9,9.8,5.2,90.8,52.9,96.3,53.4,9.5,5.1,105.9,47.6,112.6,45.5,9.16666666667,5.58333333333,88.8333333333,50.5,92.8333333333,46.6923076923,10.0,6.0,92.6153846154,48.8461538462,93.2307692308
478,1,2,1.0,1.09090909091,1.36363636364,-0.272727272727,-3,0.401960784314,1.48561514196,0,7,1.81818181818,1.54545454545,0.181818181818,2,0.66,0.426470588235,53.2,52.6,99.2,93.4,57.6,54.2,0.8,0.833333333333,8.6,5.6,5.6,4.8,10.2,9.4,99.0,82.6,5.0,6.0,90.25,72.4,42.25,32.6666666667,0.75,1.85714285714,4.25,3.33333333333,4.5,4.16666666667,8.75,7.33333333333,84.25,70.8333333333,4.0,7.0,55.9,9.8,5.2,90.8,52.9,96.3,36.5,7.9,4.3,76.2,48.7,80.3333333333,53.4,9.5,5.1,105.9,47.6,112.6,57.6153846154,9.84615384615,4.23076923077,102.076923077,51.6153846154,115.846153846
479,0,2,1.16666666667,1.33333333333,1.5,-0.166666666667,-2,0.445454545455,1.34243171781,1,2,1.53846153846,1.38461538462,0.307692307692,4,0.584745762712,0.71875,53.2,52.6,99.2,93.4,57.6,54.2,0.666666666667,0.833333333333,8.6,5.6,5.6,4.8,10.2,9.4,99.0,82.6,6.0,6.0,120.2,100.2,48.2,57.8,0.666666666667,1.14285714286,5.2,5.2,5.2,4.0,10.0,8.4,101.6,93.0,6.0,7.0,55.9,9.8,5.2,90.8,52.9,96.3,53.0,9.2,4.6,97.3,48.8,110.2,36.5,7.9,4.3,76.2,48.7,80.3333333333,45.5,9.16666666667,5.58333333333,88.8333333333,50.5,92.8333333333
480,1,2,1.07692307692,1.38461538462,1.61538461538,-0.230769230769,-3,0.415254237288,1.26824855252,0,2,1.46153846154,1.69230769231,0.153846153846,2,0.548387096774,0.616666666667,53.2,52.5,99.2,91.8333333333,57.6,53.6666666667,0.666666666667,0.857142857143,8.6,5.16666666667,5.6,4.5,10.2,9.0,99.0,82.5,6.0,7.0,111.0,106.666666667,52.8,46.6666666667,1.16666666667,1.83333333333,6.2,3.5,6.4,6.0,10.8,9.5,103.4,99.6666666667,6.0,7.0,55.4545454545,9.54545454545,5.0,90.0,52.8181818182,95.1818181818,49.4545454545,10.0909090909,6.18181818182,101.363636364,49.3636363636,108.636363636,52.0909090909,9.63636363636,4.90909090909,95.9090909091,48.7272727273,108.545454545,46.4545454545,7.81818181818,4.27272727273,91.7272727273,52.0909090909,98.3636363636
481,1,2,1.07142857143,1.28571428571,1.5,-0.214285714286,-3,0.421875,1.13554728735,0,2,1.46666666667,1.73333333333,0.4,6,0.485074626866,0.376923076923,53.5,52.5,94.3333333333,91.8333333333,52.3333333333,53.6666666667,1.0,0.857142857143,8.0,5.16666666667,5.0,4.5,9.5,9.0,95.3333333333,82.5,7.0,7.0,132.0,114.0,77.0,62.8333333333,1.125,2.0,6.0,4.5,7.0,4.0,13.0,6.83333333333,109.666666667,94.5,8.0,7.0,53.0,9.25,4.75,88.9166666667,53.0,93.0833333333,69.9166666667,9.91666666667,5.5,102.083333333,51.5833333333,123.0,46.8333333333,9.66666666667,5.83333333333,98.1666666667,49.0,105.166666667,51.5,9.91666666667,5.33333333333,93.1666666667,52.1666666667,96.6666666667
482,0,2,1.06666666667,1.26666666667,1.46666666667,-0.2,-3,0.427536231884,1.0456343854,1,7,1.22222222222,1.0,-0.111111111111,-2,0.431818181818,0.541666666667,54.0,52.5,97.4285714286,91.8333333333,52.7142857143,53.6666666667,1.0,0.857142857143,7.85714285714,5.16666666667,4.71428571429,4.5,9.57142857143,9.0,97.0,82.5,8.0,7.0,114.857142857,109.111111111,56.1428571429,51.0,1.11111111111,1.66666666667,5.28571428571,5.44444444444,4.85714285714,3.66666666667,11.4285714286,8.33333333333,103.571428571,96.5555555556,9.0,9.0,53.1538461538,9.30769230769,4.61538461538,90.3076923077,53.3076923077,94.8461538462,53.25,9.6875,4.1875,99.625,50.375,111.625,65.2857142857,9.5,5.21428571429,101.5,50.2857142857,119.071428571,46.5384615385,9.69230769231,5.84615384615,99.1538461538,49.3846153846,105.384615385
483,1,2,1.0,1.3125,1.5625,-0.25,-4,0.404109589041,1.16956942429,0,12,1.25,1.125,-0.0625,-1,0.5,0.355263157895,54.0,50.8571428571,97.4285714286,91.0,52.7142857143,49.4285714286,1.0,0.875,7.85714285714,4.71428571429,4.71428571429,4.57142857143,9.57142857143,8.57142857143,97.0,85.8571428571,8.0,8.0,107.0,111.111111111,58.75,51.3333333333,1.33333333333,1.6,6.75,4.0,5.25,4.55555555556,11.25,8.33333333333,90.75,109.222222222,6.0,10.0,51.0714285714,9.07142857143,4.64285714286,91.4285714286,52.4285714286,94.2142857143,53.6153846154,9.23076923077,4.76923076923,103.538461538,48.7692307692,109.846153846,55.0,10.5,4.83333333333,99.4444444444,51.6666666667,114.055555556,51.0714285714,9.35714285714,4.71428571429,91.7142857143,51.2857142857,94.1428571429
484,1,2,1.0,1.3125,1.5625,-0.25,-4,0.404109589041,1.04621848739,0,12,1.23529411765,1.0,0.0,0,0.440476190476,0.60843373494,54.0,50.8571428571,97.4285714286,91.0,52.7142857143,49.4285714286,1.0,0.875,7.85714285714,4.71428571429,4.71428571429,4.57142857143,9.57142857143,8.57142857143,97.0,85.8571428571,8.0,8.0,113.777777778,91.0,58.2222222222,39.5,2.0,2.125,3.88888888889,3.5,5.11111111111,3.33333333333,11.6666666667,6.5,101.111111111,92.5,9.0,8.0,51.0714285714,9.07142857143,4.64285714286,91.4285714286,52.4285714286,94.2142857143,50.7333333333,9.6,4.4,97.6666666667,48.5333333333,104.666666667,55.0,10.5,4.83333333333,99.4444444444,51.6666666667,114.055555556,38.8125,8.0625,4.0625,79.875,49.0625,85.0
485,0,2,1.0,1.27777777778,1.5,-0.222222222222,-4,0.415662650602,1.12275607918,1,10,1.16666666667,1.11111111111,-0.111111111111,-2,0.476744186047,0.488235294118,54.6666666667,50.8571428571,96.3333333333,91.0,54.2222222222,49.4285714286,1.0,0.875,7.11111111111,4.71428571429,4.33333333333,4.57142857143,9.22222222222,8.57142857143,94.2222222222,85.8571428571,10.0,8.0,107.0,107.818181818,58.75,51.6363636364,1.33333333333,1.41666666667,6.75,4.36363636364,5.25,4.36363636364,11.25,8.54545454545,90.75,105.363636364,6.0,12.0,52.125,8.9375,4.4375,90.5625,53.0,94.0,53.5333333333,9.26666666667,4.6,101.466666667,48.8,107.6,50.25,9.875,4.4375,96.625,48.375,103.1875,47.6470588235,7.82352941176,4.05882352941,95.6470588235,48.7058823529,96.5882352941
486,1,2,0.947368421053,1.21052631579,1.57894736842,-0.368421052632,-7,0.396551724138,1.34792818097,0,7,1.60869565217,1.69565217391,0.130434782609,3,0.594017094017,0.489473684211,54.6666666667,50.875,96.3333333333,91.875,54.2222222222,51.125,1.0,1.0,7.11111111111,4.5,4.33333333333,4.5,9.22222222222,8.625,94.2222222222,85.625,10.0,9.0,106.4,90.2,54.6,42.0,1.91666666667,1.9,5.3,3.6,6.7,4.5,12.9,8.6,103.3,95.1,12.0,11.0,52.7647058824,8.94117647059,4.41176470588,90.1764705882,52.8823529412,94.2352941176,48.3,10.75,5.6,99.2,53.85,98.3,52.4444444444,9.27777777778,4.66666666667,98.8333333333,49.7222222222,102.833333333,47.3157894737,8.21052631579,3.94736842105,94.5789473684,48.7894736842,95.3684210526
487,0,2,0.95,1.3,1.65,-0.35,-7,0.402173913043,0.899742702511,1,2,0.909090909091,1.13636363636,-0.818181818182,-18,0.365384615385,0.519417475728,55.0,50.875,97.4,91.875,53.6,51.125,1.0,1.0,7.2,4.5,4.4,4.5,9.5,8.625,93.7,85.625,11.0,9.0,112.75,100.416666667,62.5,51.5833333333,1.3,1.5,6.25,3.83333333333,5.25,4.75,11.0,9.16666666667,90.0,87.9166666667,10.0,12.0,52.5,9.11111111111,4.44444444444,90.1111111111,53.1666666667,94.9444444444,55.95,9.9,4.95,88.75,49.1,105.35,47.380952381,10.619047619,5.61904761905,98.2380952381,53.2857142857,97.0952380952,49.5263157895,9.52631578947,4.89473684211,93.2631578947,49.2631578947,100.894736842
488,1,2,1.04761904762,1.33333333333,1.57142857143,-0.238095238095,-5,0.438775510204,1.1463108168,0,2,1.34782608696,1.69565217391,0.173913043478,4,0.490825688073,0.564220183486,55.0,51.4444444444,97.4,89.5555555556,53.6,50.5555555556,1.0,1.0,7.2,4.22222222222,4.4,4.77777777778,9.5,8.88888888889,93.7,86.3333333333,11.0,10.0,103.454545455,97.2222222222,48.1818181818,51.7777777778,1.41666666667,1.36363636364,6.45454545455,4.77777777778,5.45454545455,4.11111111111,10.2727272727,8.44444444444,90.0909090909,94.7777777778,12.0,11.0,52.1578947368,9.21052631579,4.57894736842,90.2105263158,53.3157894737,93.6842105263,49.8,9.45,4.85,92.2,49.05,100.65,55.9523809524,9.95238095238,4.90476190476,87.9047619048,48.8571428571,104.380952381,52.1,9.15,4.7,96.2,50.55,100.45
489,1,2,1.04761904762,1.33333333333,1.57142857143,-0.238095238095,-5,0.438775510204,1.15236454316,0,12,1.30434782609,1.08695652174,-0.0434782608696,-1,0.490654205607,0.403846153846,55.0,51.4444444444,97.4,89.5555555556,53.6,50.5555555556,1.0,1.0,7.2,4.22222222222,4.4,4.77777777778,9.5,8.88888888889,93.7,86.3333333333,11.0,10.0,100.818181818,88.6,49.6363636364,44.2,1.27272727273,1.81818181818,5.36363636364,3.7,4.36363636364,3.8,8.45454545455,8.4,96.6363636364,89.2,12.0,11.0,52.1578947368,9.21052631579,4.57894736842,90.2105263158,53.3157894737,93.6842105263,47.0476190476,8.42857142857,4.09523809524,93.0952380952,49.0952380952,95.0,55.9523809524,9.95238095238,4.90476190476,87.9047619048,48.8571428571,104.380952381,45.619047619,9.71428571429,4.7619047619,89.3333333333,48.4761904762,91.0952380952
490,0,2,1.08695652174,1.34782608696,1.52173913043,-0.173913043478,-4,0.435185185185,1.28983561276,1,12,1.41666666667,1.54166666667,0.5,12,0.563063063063,0.434426229508,53.9166666667,51.4444444444,95.5,89.5555555556,53.6666666667,50.5555555556,0.846153846154,1.0,7.08333333333,4.22222222222,4.33333333333,4.77777777778,9.75,8.88888888889,93.6666666667,86.3333333333,13.0,10.0,107.083333333,105.7,51.0,48.7,1.30769230769,2.0,5.0,2.9,5.25,2.6,9.08333333333,7.0,93.9166666667,98.5,13.0,11.0,52.3333333333,9.38095238095,4.52380952381,90.5238095238,52.8571428571,92.9523809524,49.9545454545,8.13636363636,4.04545454545,96.0,51.7272727273,106.454545455,46.652173913,8.34782608696,4.0,92.2173913043,49.0869565217,94.0869565217,45.625,9.33333333333,4.95833333333,88.25,48.625,90.4166666667
