,match_id,team_id,team_name,opp_id,opp_name,scheduled,round,games_played,is_home,current_formation,current_record,opp_record,goals_for,opp_goals_for,goals_against,opp_goals_against,rpi,goals,points,current_team_possession,current_team_yellow_cards,current_team_goal_attempts,current_team_dangerous_attacks,current_team_sec_half_goals,current_team_saves,current_team_corner_kicks,current_team_ball_safe,current_team_first_half_goals,current_team_shots_on_target,current_team_attacks,current_team_goal_attempts_allowed,current_team_goal_kicks,current_team_shots_total,opp_team_possession,opp_team_yellow_cards,opp_team_goal_attempts,opp_team_dangerous_attacks,opp_team_sec_half_goals,opp_team_saves,opp_team_corner_kicks,opp_team_ball_safe,opp_team_first_half_goals,opp_team_shots_on_target,opp_team_attacks,opp_team_goal_attempts_allowed,opp_team_goal_kicks,opp_team_shots_total,offensive_ranking,opp_defensive_ranking,rpi_ranking,opp_rpi_ranking
57,94.0,100,Atletico Madrid,87.0,Malaga CF,2016-10-30 18:00:00,10,3.0,1,4-4-2,0.6666666666666666,0.5,8,5,2,2,0.6238095238095238,0,0,172.0,5.0,32.0,186.0,6,6.0,26.0,235.0,2,17.0,287.0,21.0,20.0,32.0,153.0,10.0,33.0,131.0,3,12.0,16.0,224.0,2,19.0,241.0,26.0,24.0,33.0,1.0,0.33333,0.66666,0.0
58,104.0,101,Olympique Marseille,115.0,FC Girondins Bordeaux,2016-10-29 18:00:00,11,3.0,1,5-3-2,0.6428571428571429,0.35714285714285715,2,2,1,4,0.6733111849390919,0,0,144.0,3.0,22.0,115.0,1,9.0,9.0,302.0,1,9.0,269.0,27.0,35.0,22.0,135.0,4.0,19.0,112.0,2,13.0,10.0,296.0,0,6.0,286.0,32.0,30.0,19.0,0.33333,1.0,1.0,0.0
59,101.0,102,FC Metz,119.0,Stade Rennes,2016-10-29 18:00:00,11,3.0,0,4-2-3-1,0.0,0.8333333333333334,2,4,12,2,0.5227272727272727,0,0,126.0,8.0,17.0,146.0,1,13.0,17.0,221.0,1,6.0,255.0,38.0,19.0,17.0,164.0,6.0,27.0,165.0,3,6.0,14.0,279.0,1,11.0,301.0,19.0,15.0,27.0,0.0,0.66666,0.66666,1.0
60,108.0,103,Lille OSC,118.0,Paris St Germain,2016-10-29 18:00:00,11,3.0,1,4-3-3,0.6666666666666666,0.8333333333333334,3,4,2,1,0.3314393939393939,0,0,165.0,5.0,28.0,149.0,3,7.0,16.0,238.0,0,14.0,278.0,18.0,26.0,28.0,186.0,2.0,25.0,186.0,0,4.0,21.0,336.0,4,14.0,353.0,10.0,9.0,25.0,0.66666,1.0,0.0,1.0
61,105.0,104,OGC Nice,120.0,FC Nantes,2016-10-29 18:00:00,11,3.0,1,4-2-3-1,1.0,0.625,8,4,3,3,0.4464285714285714,0,0,176.0,6.0,29.0,141.0,4,7.0,7.0,352.0,4,16.0,348.0,18.0,19.0,29.0,143.0,9.0,27.0,136.0,1,10.0,7.0,328.0,3,15.0,349.0,26.0,21.0,27.0,1.0,0.33333,0.33333,1.0
62,110.0,105,SM Caen,116.0,AS Nancy,2016-10-29 18:00:00,11,3.0,0,4-5-1,0.28571428571428575,0.16666666666666666,3,2,5,4,0.45595238095238094,0,0,137.0,2.0,30.0,120.0,2,7.0,10.0,304.0,1,11.0,307.0,23.0,24.0,30.0,128.0,7.0,21.0,121.0,2,5.0,12.0,296.0,0,10.0,296.0,21.0,25.0,21.0,0.66666,0.66666,0.33333,0.0
63,103.0,106,SCO Angers,112.0,EA Guingamp,2016-10-29 18:00:00,11,3.0,0,4-3-3,0.6875,0.7142857142857143,3,4,2,2,0.5639204545454546,0,0,134.0,3.0,30.0,139.0,2,5.0,11.0,289.0,1,12.0,282.0,18.0,21.0,30.0,133.0,6.0,20.0,105.0,3,10.0,14.0,244.0,1,12.0,232.0,32.0,30.0,20.0,0.66666,1.0,0.66666,0.33333
64,106.0,107,Montpellier HSC,109.0,FC Lorient,2016-10-29 18:00:00,11,3.0,0,4-2-3-1,0.5,0.0,8,2,11,5,0.5595238095238095,0,0,147.0,3.0,25.0,143.0,4,9.0,11.0,282.0,4,15.0,292.0,27.0,17.0,25.0,148.0,9.0,21.0,140.0,2,3.0,16.0,304.0,0,10.0,338.0,19.0,19.0,21.0,1.0,0.66666,0.66666,0.33333
65,102.0,108,AS Saint Etienne,117.0,AS Monaco,2016-10-29 18:00:00,11,3.0,1,4-3-3,0.5666666666666667,0.7142857142857143,3,14,3,5,0.41562137049941933,0,0,170.0,3.0,30.0,132.0,3,10.0,22.0,260.0,0,11.0,285.0,25.0,22.0,30.0,152.0,4.0,22.0,156.0,9,7.0,11.0,306.0,5,17.0,319.0,24.0,23.0,22.0,0.66666,0.33333,0.33333,0.66666
66,106.0,109,FC Lorient,107.0,Montpellier HSC,2016-10-29 18:00:00,11,3.0,1,4-3-3,0.0,0.5,2,8,5,11,0.41071428571428575,0,0,148.0,9.0,21.0,140.0,2,3.0,16.0,304.0,0,10.0,338.0,19.0,19.0,21.0,147.0,3.0,25.0,143.0,4,9.0,11.0,282.0,4,15.0,292.0,27.0,17.0,25.0,0.0,0.0,0.33333,0.66666
67,109.0,110,Olympique Lyon,114.0,Toulouse FC,2016-10-29 18:00:00,11,3.0,0,4-3-3,0.28571428571428575,0.5,3,3,5,2,0.5779616724738675,0,0,155.0,7.0,29.0,153.0,1,9.0,20.0,267.0,2,15.0,313.0,29.0,18.0,29.0,160.0,12.0,18.0,149.0,3,4.0,10.0,316.0,0,9.0,345.0,21.0,23.0,18.0,0.66666,1.0,1.0,0.66666
68,107.0,111,Dijon FCO,113.0,SC Bastia,2016-10-29 18:00:00,11,3.0,0,4-3-3,0.6428571428571429,0.0,5,2,4,5,0.3482142857142857,0,0,146.0,6.0,22.0,146.0,3,6.0,14.0,301.0,2,14.0,288.0,23.0,31.0,22.0,151.0,6.0,22.0,130.0,1,14.0,12.0,303.0,1,10.0,293.0,34.0,28.0,22.0,0.33333,0.33333,0.0,0.0
69,103.0,112,EA Guingamp,106.0,SCO Angers,2016-10-29 18:00:00,11,3.0,1,4-3-3,0.7142857142857143,0.6875,4,3,2,2,0.5103820598006645,0,0,133.0,6.0,20.0,105.0,3,10.0,14.0,244.0,1,12.0,232.0,32.0,30.0,20.0,134.0,3.0,30.0,139.0,2,5.0,11.0,289.0,1,12.0,282.0,18.0,21.0,30.0,0.33333,0.33333,0.33333,0.66666
70,107.0,113,SC Bastia,111.0,Dijon FCO,2016-10-29 18:00:00,11,3.0,1,4-3-3,0.0,0.6428571428571429,2,5,5,4,0.40600775193798455,0,0,151.0,6.0,22.0,130.0,1,14.0,12.0,303.0,1,10.0,293.0,34.0,28.0,22.0,146.0,6.0,22.0,146.0,3,6.0,14.0,301.0,2,14.0,288.0,23.0,31.0,22.0,0.33333,0.66666,0.0,0.0
71,109.0,114,Toulouse FC,110.0,Olympique Lyon,2016-10-29 18:00:00,11,3.0,1,4-2-3-1,0.5,0.28571428571428575,3,3,2,5,0.5632621951219512,0,0,160.0,12.0,18.0,149.0,3,4.0,10.0,316.0,0,9.0,345.0,21.0,23.0,18.0,155.0,7.0,29.0,153.0,1,9.0,20.0,267.0,2,15.0,313.0,29.0,18.0,29.0,0.0,0.0,0.66666,1.0
72,104.0,115,FC Girondins Bordeaux,101.0,Olympique Marseille,2016-10-29 18:00:00,11,3.0,0,4-4-2,0.35714285714285715,0.6428571428571429,2,2,4,1,0.3281068524970964,0,0,135.0,4.0,19.0,112.0,2,13.0,10.0,296.0,0,6.0,286.0,32.0,30.0,19.0,144.0,3.0,22.0,115.0,1,9.0,9.0,302.0,1,9.0,269.0,27.0,35.0,22.0,0.0,1.0,0.0,1.0
73,110.0,116,AS Nancy,105.0,SM Caen,2016-10-29 18:00:00,11,3.0,1,3-5-2,0.16666666666666666,0.28571428571428575,2,3,4,5,0.3730158730158731,0,0,128.0,7.0,21.0,121.0,2,5.0,12.0,296.0,0,10.0,296.0,21.0,25.0,21.0,137.0,2.0,30.0,120.0,2,7.0,10.0,304.0,1,11.0,307.0,23.0,24.0,30.0,0.0,0.0,0.0,0.33333
74,102.0,117,AS Monaco,108.0,AS Saint Etienne,2016-10-29 18:00:00,11,3.0,0,4-4-2,0.7142857142857143,0.5666666666666667,14,3,5,3,0.5654761904761906,0,0,152.0,4.0,22.0,156.0,9,7.0,11.0,306.0,5,17.0,319.0,24.0,23.0,22.0,170.0,3.0,30.0,132.0,3,10.0,22.0,260.0,0,11.0,285.0,25.0,22.0,30.0,1.0,0.0,0.66666,0.33333
75,108.0,118,Paris St Germain,103.0,Lille OSC,2016-10-29 18:00:00,11,3.0,0,4-3-3,0.8333333333333334,0.6666666666666666,4,3,1,2,0.6547619047619048,0,0,186.0,2.0,25.0,186.0,0,4.0,21.0,336.0,4,14.0,353.0,10.0,9.0,25.0,165.0,5.0,28.0,149.0,3,7.0,16.0,238.0,0,14.0,278.0,18.0,26.0,28.0,0.33333,0.66666,1.0,0.0
76,101.0,119,Stade Rennes,102.0,FC Metz,2016-10-29 18:00:00,11,3.0,1,4-2-3-1,0.8333333333333334,0.0,4,2,2,12,0.5935077519379846,0,0,164.0,6.0,27.0,165.0,3,6.0,14.0,279.0,1,11.0,301.0,19.0,15.0,27.0,126.0,8.0,17.0,146.0,1,13.0,17.0,221.0,1,6.0,255.0,38.0,19.0,17.0,0.66666,0.0,1.0,0.66666
77,105.0,120,FC Nantes,104.0,OGC Nice,2016-10-29 18:00:00,11,3.0,0,4-4-2,0.625,1.0,4,8,3,3,0.7149621212121212,0,0,143.0,9.0,27.0,136.0,1,10.0,7.0,328.0,3,15.0,349.0,26.0,21.0,27.0,176.0,6.0,29.0,141.0,4,7.0,7.0,352.0,4,16.0,348.0,18.0,19.0,29.0,0.66666,0.33333,1.0,0.33333
